S0,P,APE,kappa,runtime,K,dt
100,10000,3.99254,3.75011e+09,0.28834,110,1.1
100,10000,5.04068,3.72011e+09,0.282205,110,1.1
100,10000,3.92061,3.83046e+09,0.301691,110,1.1
100,10000,4.69186,3.42994e+09,0.296736,110,1.1
100,10000,3.25146,3.78217e+09,0.289816,110,1.1
100,10000,4.50482,3.74476e+09,0.289186,110,1.1
100,10000,2.79038,3.57272e+09,0.283467,110,1.1
100,10000,3.91282,3.67532e+09,0.290222,110,1.1
100,10000,4.09354,3.46353e+09,0.303437,110,1.1
100,10000,4.69948,3.6426e+09,0.282678,110,1.1
100,10000,4.74325,3.64153e+09,0.387901,110,1.1
100,10000,2.89745,3.6565e+09,0.297691,110,1.1
100,10000,4.80317,3.67117e+09,0.277286,110,1.1
100,10000,3.67584,3.46525e+09,0.279825,110,1.1
100,10000,4.07864,3.81186e+09,0.28601,110,1.1
100,10000,2.47604,3.66258e+09,0.282488,110,1.1
100,10000,4.10829,3.68774e+09,0.290413,110,1.1
100,10000,4.93917,3.73217e+09,0.277633,110,1.1
100,10000,4.33481,3.56125e+09,0.284924,110,1.1
100,10000,3.4465,3.72129e+09,0.28802,110,1.1
100,10000,2.64326,3.50094e+09,0.295734,110,1.1
100,10000,5.07074,3.80148e+09,0.284998,110,1.1
100,10000,3.39617,3.79158e+09,0.277546,105,1.1
100,10000,3.76175,3.86341e+09,0.280181,105,1.1
100,10000,3.10488,3.76674e+09,0.324885,105,1.1
100,10000,3.05012,3.64532e+09,0.346486,105,1.1
100,10000,2.64074,3.81927e+09,0.326171,105,1.1
100,10000,4.59515,3.76414e+09,0.349222,105,1.1
100,10000,3.36546,3.61992e+09,0.363727,105,1.1
100,10000,4.76791,3.91029e+09,0.31759,105,1.1
100,10000,3.10332,3.59346e+09,0.311695,105,1.1
100,10000,2.5156,3.89644e+09,0.427772,105,1.1
100,10000,3.84881,3.64549e+09,0.392382,105,1.1
100,10000,5.3715,3.70068e+09,0.451735,105,1.1
100,10000,5.39091,3.9749e+09,0.474582,105,1.1
100,10000,1.77788,3.42478e+09,0.475451,105,1.1
100,10000,4.26053,3.8218e+09,0.367571,105,1.1
100,10000,4.31012,3.73289e+09,0.317461,105,1.1
100,10000,5.57266,3.84097e+09,0.281682,105,1.1
100,10000,4.21807,3.53622e+09,0.283438,105,1.1
100,10000,4.99899,3.68708e+09,0.275867,105,1.1
100,10000,4.6621,3.82423e+09,0.284099,105,1.1
100,10000,4.51516,3.64665e+09,0.305827,105,1.1
100,10000,3.51296,3.77106e+09,0.30543,105,1.1
100,10000,3.36294,3.74865e+09,0.282296,105,1.1
100,10000,4.40303,3.71563e+09,0.315111,105,1.1
100,10000,3.35275,3.73427e+09,0.289169,105,1.1
100,10000,3.67453,3.54859e+09,0.278703,105,1.1
100,10000,5.00849,3.66736e+09,0.281272,105,1.1
100,10000,3.40363,3.5635e+09,0.368816,105,1.1
100,10000,4.47622,3.67154e+09,0.276746,105,1.1
100,10000,4.61126,3.82622e+09,0.269697,105,1.1
100,10000,3.59502,3.92267e+09,0.281886,105,1.1
100,10000,3.67646,3.69826e+09,0.266662,105,1.1
100,10000,4.12694,3.69759e+09,0.278532,105,1.1
100,10000,4.23574,3.66838e+09,0.277207,105,1.1
100,10000,4.0502,3.66354e+09,0.274402,105,1.1
100,10000,3.61304,3.56181e+09,0.282755,105,1.1
100,10000,4.28869,3.68524e+09,0.276037,105,1.1
100,10000,4.1212,3.6625e+09,0.273683,105,1.1
100,10000,4.90605,3.5801e+09,0.277194,105,1.1
100,10000,3.94926,3.70597e+09,0.277975,105,1.1
100,10000,4.53228,3.49953e+09,0.272025,105,1.1
100,10000,5.1379,3.78962e+09,0.277549,105,1.1
100,10000,5.5676,3.77359e+09,0.277689,105,1.1
100,10000,3.09156,3.69936e+09,0.281711,105,1.1
100,10000,4.0907,3.8468e+09,0.276539,105,1.1
100,10000,4.49638,3.54016e+09,0.264555,105,1.1
100,10000,4.59028,3.51835e+09,0.268672,105,1.1
100,10000,4.44666,3.78421e+09,0.275763,105,1.1
100,10000,5.58636,3.88281e+09,0.287765,105,1.1
100,10000,2.5929,3.7252e+09,0.378769,105,1.1
100,10000,3.95054,3.86744e+09,0.280588,100,1.1
100,10000,5.1766,3.64216e+09,0.26771,100,1.1
100,10000,3.63453,3.87909e+09,0.268291,100,1.1
100,10000,4.93523,3.70552e+09,0.267287,100,1.1
100,10000,3.3904,3.91093e+09,0.276503,100,1.1
100,10000,5.74423,3.9428e+09,0.279855,100,1.1
100,10000,3.84232,3.80203e+09,0.264875,100,1.1
100,10000,4.56464,3.77115e+09,0.270256,100,1.1
100,10000,3.88364,3.62609e+09,0.269467,100,1.1
100,10000,3.51057,4.09832e+09,0.277525,100,1.1
100,10000,5.7256,4.16582e+09,0.27317,100,1.1
100,10000,4.02459,3.86252e+09,0.271694,100,1.1
100,10000,3.55592,3.71589e+09,0.272137,100,1.1
100,10000,5.28171,4.08355e+09,0.272991,100,1.1
100,10000,4.90149,4.12129e+09,0.27045,100,1.1
100,10000,4.87767,3.53827e+09,0.260968,100,1.1
100,10000,3.83999,3.83385e+09,0.271392,100,1.1
100,10000,3.41378,3.87041e+09,0.270908,100,1.1
100,10000,3.79519,3.51801e+09,0.276467,100,1.1
100,10000,3.56331,3.78544e+09,0.265639,100,1.1
100,10000,4.68594,3.84679e+09,0.270222,100,1.1
100,10000,3.1759,3.65341e+09,0.259878,100,1.1
100,10000,4.58693,3.99574e+09,0.368978,100,1.1
100,10000,4.28337,4.09472e+09,0.280993,100,1.1
100,10000,4.66333,3.6815e+09,0.271734,100,1.1
100,10000,3.98037,3.9526e+09,0.265741,100,1.1
100,10000,5.82937,3.71145e+09,0.259578,100,1.1
100,10000,5.4017,3.88973e+09,0.271986,100,1.1
100,10000,4.18894,3.49658e+09,0.313305,100,1.1
100,10000,5.1884,3.8997e+09,0.419374,100,1.1
100,10000,2.87151,3.80935e+09,0.414498,100,1.1
100,10000,5.44835,3.70878e+09,0.449707,100,1.1
100,10000,3.57625,3.61636e+09,0.372995,100,1.1
100,10000,3.35591,3.72966e+09,0.386351,100,1.1
100,10000,2.53566,3.66538e+09,0.349384,100,1.1
100,10000,3.6144,3.93944e+09,0.383437,100,1.1
100,10000,4.24806,3.92528e+09,0.286565,100,1.1
100,10000,5.23414,3.60595e+09,0.268408,100,1.1
100,10000,3.2444,3.59794e+09,0.275823,100,1.1
100,10000,4.67989,3.76829e+09,0.377167,100,1.1
100,10000,3.80756,3.61879e+09,0.279192,100,1.1
100,10000,4.50769,3.61249e+09,0.279601,100,1.1
100,10000,2.45295,3.77461e+09,0.272507,100,1.1
100,10000,3.70235,3.56952e+09,0.283158,100,1.1
100,10000,4.61151,3.65476e+09,0.266412,100,1.1
100,10000,3.85287,3.7579e+09,0.287568,100,1.1
100,10000,5.85891,4.08516e+09,0.268017,100,1.1
100,10000,3.45532,3.85962e+09,0.278315,100,1.1
100,10000,4.21066,3.87157e+09,0.275568,100,1.1
100,10000,3.79411,3.99714e+09,0.268545,100,1.1
100,10000,4.88188,4.03157e+09,0.261599,95,1.1
100,10000,3.09488,3.88252e+09,0.26499,95,1.1
100,10000,3.89649,3.97337e+09,0.26432,95,1.1
100,10000,3.3395,3.69084e+09,0.267155,95,1.1
100,10000,4.82435,3.76012e+09,0.261414,95,1.1
100,10000,4.40701,4.0604e+09,0.268253,95,1.1
100,10000,4.63026,4.29282e+09,0.262723,95,1.1
100,10000,4.08034,3.94168e+09,0.256107,95,1.1
100,10000,4.42969,4.51875e+09,0.265272,95,1.1
100,10000,3.43462,3.90512e+09,0.26592,95,1.1
100,10000,3.27969,3.94988e+09,0.269629,95,1.1
100,10000,3.75401,3.82312e+09,0.37863,95,1.1
100,10000,4.01049,4.24406e+09,0.289363,95,1.1
100,10000,4.57046,4.13417e+09,0.276883,95,1.1
100,10000,3.92452,4.07111e+09,0.271725,95,1.1
100,10000,2.5294,3.97993e+09,0.264607,95,1.1
100,10000,1.72204,3.60648e+09,0.272264,95,1.1
100,10000,5.64465,3.59214e+09,0.266214,95,1.1
100,10000,4.87475,4.25931e+09,0.264295,95,1.1
100,10000,2.7667,3.88213e+09,0.262424,95,1.1
100,10000,5.61133,4.49973e+09,0.263253,95,1.1
100,10000,2.69331,3.89121e+09,0.27388,95,1.1
100,10000,4.28771,3.60979e+09,0.400713,95,1.1
100,10000,3.77579,3.80315e+09,0.410728,95,1.1
100,10000,4.71693,4.07703e+09,0.337179,95,1.1
100,10000,3.77678,3.79097e+09,0.360721,95,1.1
100,10000,3.35166,3.8386e+09,0.286488,95,1.1
100,10000,5.24805,3.80717e+09,0.272528,95,1.1
100,10000,3.43222,4.00377e+09,0.271852,95,1.1
100,10000,3.59478,3.85444e+09,0.369965,95,1.1
100,10000,5.19684,3.90427e+09,0.28314,95,1.1
100,10000,1.35596,3.77709e+09,0.269762,95,1.1
100,10000,6.8557,4.11007e+09,0.267721,95,1.1
100,10000,5.39577,3.87541e+09,0.278842,95,1.1
100,10000,4.33018,3.74919e+09,0.267253,95,1.1
100,10000,5.41688,3.97118e+09,0.274516,95,1.1
100,10000,5.399,3.45812e+09,0.268302,95,1.1
100,10000,2.76836,4.06267e+09,0.275128,95,1.1
100,10000,3.8986,3.99063e+09,0.265459,95,1.1
100,10000,4.45533,4.13788e+09,0.320561,95,1.1
100,10000,3.72507,3.88022e+09,0.405621,95,1.1
100,10000,2.89168,3.82777e+09,0.27371,95,1.1
100,10000,2.6635,3.59569e+09,0.261019,95,1.1
100,10000,4.3294,4.09019e+09,0.27386,95,1.1
100,10000,4.62989,3.93174e+09,0.261423,95,1.1
100,10000,4.90879,4.12701e+09,0.276626,95,1.1
100,10000,3.92473,4.15664e+09,0.265009,95,1.1
100,10000,3.97486,4.18672e+09,0.286649,95,1.1
100,10000,3.98637,3.93757e+09,0.262871,95,1.1
100,10000,5.0105,4.05152e+09,0.271799,95,1.1
100,10000,3.67097,3.18808e+09,0.276224,110,1.2
100,10000,4.89546,3.17835e+09,0.372387,110,1.2
100,10000,5.91919,3.34283e+09,0.301838,110,1.2
100,10000,4.82591,3.1818e+09,0.293638,110,1.2
100,10000,3.67958,3.10819e+09,0.306839,110,1.2
100,10000,4.09033,3.18698e+09,0.319435,110,1.2
100,10000,4.86973,3.15756e+09,0.303322,110,1.2
100,10000,5.75898,3.19444e+09,0.305398,110,1.2
100,10000,3.91131,3.26155e+09,0.278418,110,1.2
100,10000,4.15368,3.21431e+09,0.324903,110,1.2
100,10000,4.2659,3.28831e+09,0.299342,110,1.2
100,10000,5.75742,3.35859e+09,0.3084,110,1.2
100,10000,5.39623,3.21676e+09,0.314032,110,1.2
100,10000,6.48788,3.08108e+09,0.295517,110,1.2
100,10000,3.72468,3.2399e+09,0.276487,110,1.2
100,10000,4.29453,3.14895e+09,0.267659,110,1.2
100,10000,5.09013,3.32052e+09,0.270323,110,1.2
100,10000,3.99409,3.06564e+09,0.272645,110,1.2
100,10000,3.8983,3.08938e+09,0.275575,110,1.2
100,10000,4.98851,3.2213e+09,0.285189,110,1.2
100,10000,3.45107,3.14808e+09,0.270496,110,1.2
100,10000,4.58736,3.20218e+09,0.282769,110,1.2
100,10000,4.88799,3.18486e+09,0.268582,110,1.2
100,10000,4.2558,3.13e+09,0.401173,110,1.2
100,10000,4.16069,3.16276e+09,0.412436,110,1.2
100,10000,5.48532,3.36881e+09,0.421699,110,1.2
100,10000,3.54344,3.24728e+09,0.394763,110,1.2
100,10000,4.57199,3.12912e+09,0.310622,110,1.2
100,10000,4.42722,3.34845e+09,0.289224,110,1.2
100,10000,5.40411,3.23927e+09,0.384882,110,1.2
100,10000,4.3336,3.26246e+09,0.289327,110,1.2
100,10000,5.37423,3.07821e+09,0.354106,110,1.2
100,10000,4.59053,3.24643e+09,0.40612,110,1.2
100,10000,4.84235,3.17441e+09,0.403303,110,1.2
100,10000,4.93555,3.32507e+09,0.326353,110,1.2
100,10000,5.22367,3.26342e+09,0.400317,110,1.2
100,10000,4.46425,3.26843e+09,0.441933,110,1.2
100,10000,4.53533,3.11584e+09,0.351922,110,1.2
100,10000,3.56954,3.29e+09,0.294896,110,1.2
100,10000,4.76683,3.33632e+09,0.280198,110,1.2
100,10000,4.34513,3.32491e+09,0.280285,110,1.2
100,10000,3.27143,3.14712e+09,0.284763,110,1.2
100,10000,4.83806,3.02901e+09,0.395231,110,1.2
100,10000,5.11125,3.28614e+09,0.282069,110,1.2
100,10000,4.29372,3.19031e+09,0.285549,110,1.2
100,10000,4.95358,3.13073e+09,0.28728,110,1.2
100,10000,5.14725,3.3161e+09,0.318258,110,1.2
100,10000,4.94134,3.22961e+09,0.280379,110,1.2
100,10000,5.59977,3.15749e+09,0.280673,110,1.2
100,10000,4.8805,3.33468e+09,0.283618,110,1.2
100,10000,3.84207,3.43645e+09,0.27428,105,1.2
100,10000,3.63473,3.0885e+09,0.280533,105,1.2
100,10000,5.23883,3.30152e+09,0.32686,105,1.2
100,10000,5.15752,3.27915e+09,0.302187,105,1.2
100,10000,4.42738,3.05509e+09,0.335969,105,1.2
100,10000,4.77891,3.42209e+09,0.310382,105,1.2
100,10000,4.9766,3.11765e+09,0.296198,105,1.2
100,10000,5.18086,3.23884e+09,0.289946,105,1.2
100,10000,5.04237,3.37053e+09,0.60652,105,1.2
100,10000,4.61294,3.03787e+09,0.380096,105,1.2
100,10000,4.09903,3.16969e+09,0.278424,105,1.2
100,10000,4.84932,3.1031e+09,0.257765,105,1.2
100,10000,3.98286,3.28932e+09,0.266527,105,1.2
100,10000,4.48521,3.29955e+09,0.263744,105,1.2
100,10000,3.23695,3.14302e+09,0.292513,105,1.2
100,10000,5.04696,3.13646e+09,0.293232,105,1.2
100,10000,4.34476,3.11064e+09,0.268958,105,1.2
100,10000,4.26847,3.22022e+09,0.398379,105,1.2
100,10000,3.46265,3.13007e+09,0.53858,105,1.2
100,10000,4.39604,3.22625e+09,0.367734,105,1.2
100,10000,4.15531,3.18584e+09,0.270258,105,1.2
100,10000,3.23087,3.01729e+09,0.311681,105,1.2
100,10000,3.87909,3.25393e+09,0.39662,105,1.2
100,10000,4.42169,2.92916e+09,0.327135,105,1.2
100,10000,2.91218,3.2801e+09,0.252895,105,1.2
100,10000,4.59055,3.33285e+09,0.392331,105,1.2
100,10000,4.03568,3.12781e+09,0.386221,105,1.2
100,10000,4.37608,3.20517e+09,0.344096,105,1.2
100,10000,5.3436,3.22898e+09,0.404398,105,1.2
100,10000,5.85065,3.35817e+09,0.396467,105,1.2
100,10000,1.88113,3.15336e+09,0.426798,105,1.2
100,10000,3.77802,3.18148e+09,0.391269,105,1.2
100,10000,4.1908,3.05468e+09,0.273923,105,1.2
100,10000,6.6971,3.24461e+09,0.338414,105,1.2
100,10000,2.96093,3.35557e+09,0.398395,105,1.2
100,10000,3.68077,3.42324e+09,0.327041,105,1.2
100,10000,5.92023,3.2584e+09,0.280182,105,1.2
100,10000,4.45593,3.38083e+09,0.279596,105,1.2
100,10000,5.55235,3.2639e+09,0.267443,105,1.2
100,10000,5.84903,3.30197e+09,0.429809,105,1.2
100,10000,3.83263,3.16946e+09,0.334702,105,1.2
100,10000,3.30673,3.30234e+09,0.325054,105,1.2
100,10000,4.6581,3.37721e+09,0.325938,105,1.2
100,10000,4.62525,3.05353e+09,0.388091,105,1.2
100,10000,3.95291,3.16846e+09,0.325411,105,1.2
100,10000,3.5459,3.17965e+09,0.38182,105,1.2
100,10000,3.6189,3.31711e+09,0.292403,105,1.2
100,10000,4.83993,3.25375e+09,0.283386,105,1.2
100,10000,2.37534,3.40128e+09,0.297201,105,1.2
100,10000,4.91574,3.05924e+09,0.306965,105,1.2
100,10000,3.757,3.37112e+09,0.293867,100,1.2
100,10000,4.81403,3.02846e+09,0.274165,100,1.2
100,10000,5.64435,3.40821e+09,0.262361,100,1.2
100,10000,4.91545,3.11525e+09,0.26283,100,1.2
100,10000,3.29402,3.15238e+09,0.262889,100,1.2
100,10000,4.35628,3.18679e+09,0.262649,100,1.2
100,10000,4.804,3.44017e+09,0.277701,100,1.2
100,10000,4.34955,3.34808e+09,0.300493,100,1.2
100,10000,3.77508,3.23301e+09,0.289039,100,1.2
100,10000,6.37695,3.29014e+09,0.322814,100,1.2
100,10000,4.91641,3.15317e+09,0.29859,100,1.2
100,10000,4.54529,3.29181e+09,0.38843,100,1.2
100,10000,3.78003,3.30515e+09,0.271083,100,1.2
100,10000,5.4239,3.50775e+09,0.260084,100,1.2
100,10000,3.25786,3.49721e+09,0.32169,100,1.2
100,10000,4.5416,3.21923e+09,0.357942,100,1.2
100,10000,3.15339,3.22125e+09,0.348637,100,1.2
100,10000,2.5503,3.33092e+09,0.377339,100,1.2
100,10000,4.40719,3.17813e+09,0.357969,100,1.2
100,10000,4.8798,3.22528e+09,0.335868,100,1.2
100,10000,5.26036,3.3524e+09,0.304162,100,1.2
100,10000,4.34262,3.16736e+09,0.354658,100,1.2
100,10000,4.75626,3.39914e+09,0.330382,100,1.2
100,10000,4.17567,3.3055e+09,0.320385,100,1.2
100,10000,3.31296,3.3105e+09,0.27272,100,1.2
100,10000,5.87509,3.2594e+09,0.330246,100,1.2
100,10000,3.79218,3.21735e+09,0.407893,100,1.2
100,10000,6.85704,3.51761e+09,0.361265,100,1.2
100,10000,4.02182,3.38899e+09,0.319256,100,1.2
100,10000,4.6511,3.18601e+09,0.291337,100,1.2
100,10000,4.68907,3.46754e+09,0.331685,100,1.2
100,10000,6.17693,3.21163e+09,0.295219,100,1.2
100,10000,4.75031,3.21114e+09,0.27855,100,1.2
100,10000,5.44846,3.38271e+09,0.264328,100,1.2
100,10000,3.18625,3.35954e+09,0.307213,100,1.2
100,10000,4.21294,3.24413e+09,0.358953,100,1.2
100,10000,4.42188,3.21472e+09,0.341064,100,1.2
100,10000,4.61602,3.01346e+09,0.361035,100,1.2
100,10000,4.25946,3.22373e+09,0.374418,100,1.2
100,10000,4.80474,3.31822e+09,0.267112,100,1.2
100,10000,2.6478,3.05384e+09,0.364024,100,1.2
100,10000,3.47368,3.10276e+09,0.369563,100,1.2
100,10000,5.63099,3.17455e+09,0.357296,100,1.2
100,10000,3.5557,3.06514e+09,0.371633,100,1.2
100,10000,3.9821,3.16584e+09,0.288687,100,1.2
100,10000,3.91209,3.04794e+09,0.259085,100,1.2
100,10000,3.93698,3.01969e+09,0.261098,100,1.2
100,10000,5.21856,3.20779e+09,0.266205,100,1.2
100,10000,4.73632,3.16396e+09,0.271712,100,1.2
100,10000,3.65214,3.13809e+09,0.272595,100,1.2
100,10000,3.66045,3.19956e+09,0.259049,95,1.2
100,10000,4.42566,3.41869e+09,0.250605,95,1.2
100,10000,5.20598,3.55901e+09,0.254238,95,1.2
100,10000,4.5028,3.09043e+09,0.254465,95,1.2
100,10000,6.06913,3.37915e+09,0.26303,95,1.2
100,10000,4.13355,3.38265e+09,0.324558,95,1.2
100,10000,4.10236,3.18412e+09,0.26068,95,1.2
100,10000,4.68318,3.43618e+09,0.317064,95,1.2
100,10000,3.98923,3.31404e+09,0.321067,95,1.2
100,10000,4.80791,3.24452e+09,0.353228,95,1.2
100,10000,5.68879,3.41578e+09,0.267596,95,1.2
100,10000,1.78309,3.19573e+09,0.260765,95,1.2
100,10000,3.81514,3.15979e+09,0.252832,95,1.2
100,10000,3.26077,3.28175e+09,0.258172,95,1.2
100,10000,3.56582,3.06415e+09,0.258821,95,1.2
100,10000,5.0352,3.23695e+09,0.259194,95,1.2
100,10000,4.33912,3.283e+09,0.258294,95,1.2
100,10000,4.38136,3.49206e+09,0.256009,95,1.2
100,10000,4.75489,3.46678e+09,0.256198,95,1.2
100,10000,5.18796,3.29281e+09,0.345792,95,1.2
100,10000,6.02134,3.35682e+09,0.326836,95,1.2
100,10000,6.26325,3.34605e+09,0.277913,95,1.2
100,10000,6.14961,3.44512e+09,0.361783,95,1.2
100,10000,4.97161,3.12343e+09,0.264961,95,1.2
100,10000,4.05652,3.30721e+09,0.247292,95,1.2
100,10000,4.26264,3.07437e+09,0.347241,95,1.2
100,10000,5.14452,3.26608e+09,0.268787,95,1.2
100,10000,6.21106,3.31765e+09,0.250861,95,1.2
100,10000,5.45069,3.29123e+09,0.264814,95,1.2
100,10000,4.87753,3.54941e+09,0.258877,95,1.2
100,10000,5.6337,3.47612e+09,0.255869,95,1.2
100,10000,5.26219,3.57833e+09,0.260608,95,1.2
100,10000,3.7037,3.73351e+09,0.255478,95,1.2
100,10000,5.30022,3.34171e+09,0.257852,95,1.2
100,10000,6.87733,3.42238e+09,0.253269,95,1.2
100,10000,6.1878,3.2552e+09,0.263003,95,1.2
100,10000,5.76973,3.30806e+09,0.263859,95,1.2
100,10000,3.82225,3.10925e+09,0.25462,95,1.2
100,10000,6.03419,3.23227e+09,0.248373,95,1.2
100,10000,5.38043,3.12815e+09,0.262381,95,1.2
100,10000,5.61778,3.41654e+09,0.265031,95,1.2
100,10000,5.97866,3.29722e+09,0.249211,95,1.2
100,10000,3.82363,3.07871e+09,0.251591,95,1.2
100,10000,4.25698,3.58815e+09,0.356549,95,1.2
100,10000,3.45836,3.14703e+09,0.263892,95,1.2
100,10000,3.63129,3.43422e+09,0.252724,95,1.2
100,10000,4.42399,3.04682e+09,0.253902,95,1.2
100,10000,4.28959,3.32045e+09,0.26011,95,1.2
100,10000,3.44733,3.2418e+09,0.25669,95,1.2
100,10000,4.89933,3.32511e+09,0.260893,95,1.2
100,10000,4.63118,2.78822e+09,0.264277,110,1.3
100,10000,5.87288,2.88065e+09,0.270823,110,1.3
100,10000,3.3393,2.87442e+09,0.271147,110,1.3
100,10000,5.31798,2.83815e+09,0.261704,110,1.3
100,10000,6.63099,2.82275e+09,0.26689,110,1.3
100,10000,4.71981,2.82302e+09,0.261046,110,1.3
100,10000,4.13857,2.86434e+09,0.279009,110,1.3
100,10000,5.18867,2.81094e+09,0.258933,110,1.3
100,10000,5.96601,2.96734e+09,0.269048,110,1.3
100,10000,3.76075,2.77324e+09,0.265832,110,1.3
100,10000,5.9281,2.82707e+09,0.272616,110,1.3
100,10000,4.2454,2.66898e+09,0.264053,110,1.3
100,10000,4.53783,2.74301e+09,0.362271,110,1.3
100,10000,4.12411,2.78004e+09,0.280206,110,1.3
100,10000,4.62514,2.66444e+09,0.262278,110,1.3
100,10000,5.47153,2.76905e+09,0.262057,110,1.3
100,10000,4.0239,2.76855e+09,0.262671,110,1.3
100,10000,4.97117,2.59917e+09,0.275808,110,1.3
100,10000,4.5685,2.87055e+09,0.260612,110,1.3
100,10000,5.54463,2.70558e+09,0.266868,110,1.3
100,10000,4.99907,2.92428e+09,0.266863,110,1.3
100,10000,4.8855,2.71377e+09,0.268707,110,1.3
100,10000,5.77895,2.77316e+09,0.264534,110,1.3
100,10000,5.2094,2.85218e+09,0.266501,110,1.3
100,10000,5.5987,2.90575e+09,0.264294,110,1.3
100,10000,5.02839,2.74588e+09,0.258803,110,1.3
100,10000,3.48378,2.73995e+09,0.272593,110,1.3
100,10000,5.85336,2.94445e+09,0.273881,110,1.3
100,10000,5.68023,2.86019e+09,0.265923,110,1.3
100,10000,3.99397,2.73614e+09,0.268971,110,1.3
100,10000,6.94535,2.85503e+09,0.355216,110,1.3
100,10000,4.98366,2.84823e+09,0.308384,110,1.3
100,10000,4.75762,2.92112e+09,0.266659,110,1.3
100,10000,4.67362,2.73771e+09,0.266068,110,1.3
100,10000,5.00883,2.83114e+09,0.266657,110,1.3
100,10000,5.56167,2.82365e+09,0.261312,110,1.3
100,10000,5.49734,2.86243e+09,0.31209,110,1.3
100,10000,6.52496,2.95149e+09,0.383189,110,1.3
100,10000,4.50729,2.81767e+09,0.381794,110,1.3
100,10000,3.75338,2.81461e+09,0.382117,110,1.3
100,10000,5.28465,2.8928e+09,0.35715,110,1.3
100,10000,6.23767,3.1698e+09,0.275409,110,1.3
100,10000,6.31314,2.83569e+09,0.293492,110,1.3
100,10000,5.07313,2.96268e+09,0.290619,110,1.3
100,10000,3.8986,2.69248e+09,0.483955,110,1.3
100,10000,4.65279,3.00614e+09,0.33139,110,1.3
100,10000,4.66857,2.92977e+09,0.288334,110,1.3
100,10000,4.36392,2.87947e+09,0.295156,110,1.3
100,10000,4.77784,2.69823e+09,0.299236,110,1.3
100,10000,5.43289,2.89993e+09,0.288823,110,1.3
100,10000,5.42684,2.80824e+09,0.293872,105,1.3
100,10000,5.20577,2.75786e+09,0.289995,105,1.3
100,10000,3.7283,2.79184e+09,0.291701,105,1.3
100,10000,2.70768,2.67559e+09,0.312021,105,1.3
100,10000,6.09125,2.78786e+09,0.265504,105,1.3
100,10000,6.54983,2.74189e+09,0.280247,105,1.3
100,10000,3.24897,2.75263e+09,0.270566,105,1.3
100,10000,5.12863,2.82602e+09,0.275915,105,1.3
100,10000,4.46343,2.84071e+09,0.264185,105,1.3
100,10000,6.17221,2.75358e+09,0.26981,105,1.3
100,10000,5.09078,2.86539e+09,0.362183,105,1.3
100,10000,5.57275,2.81856e+09,0.271663,105,1.3
100,10000,4.17865,2.83138e+09,0.279497,105,1.3
100,10000,4.43213,2.64788e+09,0.260047,105,1.3
100,10000,5.91503,2.8466e+09,0.275535,105,1.3
100,10000,4.55872,2.85362e+09,0.271851,105,1.3
100,10000,5.21206,2.88937e+09,0.261168,105,1.3
100,10000,5.23133,2.75813e+09,0.262802,105,1.3
100,10000,3.99012,2.80659e+09,0.273215,105,1.3
100,10000,4.76179,3.00248e+09,0.264648,105,1.3
100,10000,4.73557,2.69734e+09,0.2546,105,1.3
100,10000,4.94289,2.67694e+09,0.26076,105,1.3
100,10000,4.65197,2.91651e+09,0.25664,105,1.3
100,10000,6.46676,2.87106e+09,0.279218,105,1.3
100,10000,5.87863,2.94243e+09,0.265171,105,1.3
100,10000,3.80813,2.79832e+09,0.26401,105,1.3
100,10000,4.97837,2.94765e+09,0.262568,105,1.3
100,10000,3.7395,2.73199e+09,0.365521,105,1.3
100,10000,2.91199,2.69927e+09,0.268543,105,1.3
100,10000,5.45261,2.97807e+09,0.264156,105,1.3
100,10000,3.31282,2.91132e+09,0.254694,105,1.3
100,10000,5.91997,2.72997e+09,0.258462,105,1.3
100,10000,4.93054,2.97756e+09,0.256809,105,1.3
100,10000,4.5783,2.98187e+09,0.261231,105,1.3
100,10000,3.55948,2.86835e+09,0.253795,105,1.3
100,10000,3.55318,2.83758e+09,0.269427,105,1.3
100,10000,5.70042,2.81327e+09,0.258192,105,1.3
100,10000,4.54703,2.69602e+09,0.260935,105,1.3
100,10000,3.29158,2.8488e+09,0.257216,105,1.3
100,10000,4.12685,2.8873e+09,0.264526,105,1.3
100,10000,4.46942,2.95505e+09,0.263057,105,1.3
100,10000,5.92522,2.72655e+09,0.261086,105,1.3
100,10000,4.20152,2.89206e+09,0.268055,105,1.3
100,10000,4.54842,2.9333e+09,0.267249,105,1.3
100,10000,5.17537,2.70109e+09,0.362109,105,1.3
100,10000,6.37633,2.92576e+09,0.277383,105,1.3
100,10000,6.51761,2.74618e+09,0.263036,105,1.3
100,10000,5.66099,2.74025e+09,0.262716,105,1.3
100,10000,5.04687,2.85479e+09,0.266066,105,1.3
100,10000,5.60092,2.87523e+09,0.267077,105,1.3
100,10000,5.32194,2.88151e+09,0.254889,100,1.3
100,10000,4.47826,2.90138e+09,0.281388,100,1.3
100,10000,3.90674,2.85295e+09,0.261435,100,1.3
100,10000,4.9475,2.74976e+09,0.258162,100,1.3
100,10000,4.84105,2.89586e+09,0.260786,100,1.3
100,10000,4.14499,2.72326e+09,0.259006,100,1.3
100,10000,3.54862,2.71109e+09,0.255851,100,1.3
100,10000,5.6441,2.87115e+09,0.253474,100,1.3
100,10000,4.98288,2.66103e+09,0.258162,100,1.3
100,10000,4.51124,3.0803e+09,0.256101,100,1.3
