N,P,APE,kappa,runtime,K,dt
2500,10000,0.0181536,1.03661e+15,3.538,100,0.0004
1000,10000,1.18976,4.32877e+14,1.29838,100,0.001
500,10000,0.0164564,2.09873e+14,0.635646,100,0.002
250,10000,0.69505,9.22745e+13,0.311872,100,0.004
200,10000,1.6772,7.1281e+13,0.245768,100,0.005
150,10000,0.116692,6.13477e+13,0.186235,100,0.00666667
100,10000,0.491057,4.20924e+13,0.141192,100,0.01
50,10000,0.585287,2.12917e+13,0.0687205,100,0.02
35,10000,1.5804,1.36118e+13,0.0479868,100,0.0285714
20,10000,0.0656954,7.90229e+12,0.0278968,100,0.05
15,10000,0.466458,6.33402e+12,0.0209912,100,0.0666667
10,10000,2.81019,4.00553e+12,0.013742,100,0.1
5,10000,2.24952,1.84844e+12,0.0068204,100,0.2
3,10000,1.24413,1.25501e+12,0.00403,100,0.333333
2,10000,3.54488,1.01202e+12,0.002574,100,0.5
1,10000,10.3664,0,0.0011007,100,1
10000,10000,2.02024,7.37378e+14,14.5921,100,0.0001
7500,10000,0.794275,7.54683e+14,12.1482,100,0.000133333
5000,10000,1.33057,7.85018e+14,7.20368,100,0.0002
2500,10000,0.954057,1.0441e+15,3.50731,100,0.0004
1000,10000,0.634357,4.4373e+14,1.30095,100,0.001
500,10000,1.15006,2.10286e+14,0.631184,100,0.002
250,10000,0.0719882,1.05399e+14,0.311441,100,0.004
200,10000,0.645336,8.25382e+13,0.246538,100,0.005
150,10000,0.518451,5.95344e+13,0.184838,100,0.00666667
100,10000,1.38882,4.03311e+13,0.144091,100,0.01
50,10000,0.535364,2.09974e+13,0.0708307,100,0.02
35,10000,0.122778,1.38476e+13,0.0497612,100,0.0285714
20,10000,1.54925,8.8799e+12,0.0283216,100,0.05
15,10000,0.809363,5.84154e+12,0.0224732,100,0.0666667
10,10000,1.41431,4.25372e+12,0.0147421,100,0.1
5,10000,1.74647,2.29706e+12,0.0070627,100,0.2
3,10000,2.46014,1.48069e+12,0.0040042,100,0.333333
2,10000,5.84547,9.90903e+11,0.00263,100,0.5
1,10000,8.35589,0,0.001126,100,1
10000,10000,0.991676,6.92696e+14,14.8383,100,0.0001
7500,10000,0.939462,7.94849e+14,12.0621,100,0.000133333
5000,10000,1.9885,8.17696e+14,7.22832,100,0.0002
2500,10000,0.366049,1.12674e+15,3.57554,100,0.0004
1000,10000,1.70555,4.3324e+14,1.28563,100,0.001
500,10000,1.2261,1.98358e+14,0.649488,100,0.002
250,10000,2.83528,1.05314e+14,0.301712,100,0.004
200,10000,1.35872,7.44757e+13,0.24229,100,0.005
150,10000,1.26891,6.03029e+13,0.187296,100,0.00666667
100,10000,0.829914,4.22238e+13,0.140727,100,0.01
50,10000,0.787533,2.11617e+13,0.0685929,100,0.02
35,10000,0.643907,1.34378e+13,0.0421436,100,0.0285714
20,10000,0.127657,7.63597e+12,0.0273927,100,0.05
15,10000,0.813101,5.92573e+12,0.0208549,100,0.0666667
10,10000,2.03891,4.20033e+12,0.0144133,100,0.1
5,10000,1.39322,2.09474e+12,0.0072131,100,0.2
3,10000,3.70306,1.51421e+12,0.0040761,100,0.333333
2,10000,3.57126,9.2098e+11,0.0025857,100,0.5
1,10000,10.3771,0,0.0010834,100,1
10000,10000,0.0564441,6.99684e+14,14.6843,100,0.0001
7500,10000,0.355949,7.81664e+14,12.2365,100,0.000133333
5000,10000,1.48976,8.15681e+14,7.25238,100,0.0002
2500,10000,0.880788,1.10426e+15,3.51845,100,0.0004
1000,10000,1.66655,4.25082e+14,1.29052,100,0.001
500,10000,0.933365,2.10485e+14,0.637445,100,0.002
250,10000,0.58565,1.007e+14,0.311678,100,0.004
200,10000,2.57255,8.32925e+13,0.25318,100,0.005
150,10000,2.66962,5.76356e+13,0.188569,100,0.00666667
100,10000,1.74724,3.70516e+13,0.142111,100,0.01
50,10000,0.0434906,2.24608e+13,0.0666887,100,0.02
35,10000,0.882699,1.27395e+13,0.0479808,100,0.0285714
20,10000,0.216071,8.32856e+12,0.0277175,100,0.05
15,10000,0.0787154,5.75033e+12,0.0208598,100,0.0666667
10,10000,0.546655,4.29536e+12,0.0143682,100,0.1
5,10000,1.24663,2.3756e+12,0.0069647,100,0.2
3,10000,2.32517,1.35923e+12,0.004038,100,0.333333
2,10000,3.03569,9.29992e+11,0.0025601,100,0.5
1,10000,9.45996,0,0.0010821,100,1
10000,10000,2.10399,7.08551e+14,14.8726,100,0.0001
7500,10000,0.815153,7.85546e+14,11.9512,100,0.000133333
5000,10000,0.0697275,7.579e+14,7.17827,100,0.0002
2500,10000,0.655638,1.01899e+15,3.55947,100,0.0004
1000,10000,0.797408,4.09697e+14,1.29377,100,0.001
500,10000,0.381575,2.1145e+14,0.644585,100,0.002
250,10000,1.1701,1.10651e+14,0.30706,100,0.004
200,10000,0.815467,8.37121e+13,0.241649,100,0.005
150,10000,2.11898,6.14186e+13,0.182322,100,0.00666667
100,10000,0.136066,4.01686e+13,0.138434,100,0.01
50,10000,2.08331,2.06631e+13,0.0662936,100,0.02
35,10000,0.36675,1.37047e+13,0.0483446,100,0.0285714
20,10000,0.982418,7.49585e+12,0.0281679,100,0.05
15,10000,2.16403,6.7371e+12,0.0212583,100,0.0666667
10,10000,1.51625,4.57457e+12,0.0144338,100,0.1
5,10000,0.165766,2.12613e+12,0.0070286,100,0.2
3,10000,4.26515,1.39768e+12,0.0040329,100,0.333333
2,10000,3.65471,9.35012e+11,0.0025349,100,0.5
1,10000,8.85081,0,0.0011002,100,1
10000,10000,0.87281,6.77601e+14,14.9877,100,0.0001
7500,10000,2.24624,7.61477e+14,11.9726,100,0.000133333
5000,10000,0.294811,8.45328e+14,7.11089,100,0.0002
2500,10000,0.16854,1.05184e+15,3.54953,100,0.0004
1000,10000,1.98284,4.63021e+14,1.28466,100,0.001
500,10000,1.86816,1.964e+14,0.647718,100,0.002
250,10000,1.6373,9.87634e+13,0.323924,100,0.004
200,10000,0.184451,7.96908e+13,0.250365,100,0.005
150,10000,1.24311,5.93042e+13,0.190083,100,0.00666667
100,10000,1.17591,4.3656e+13,0.150107,100,0.01
50,10000,0.523226,2.05726e+13,0.0691091,100,0.02
35,10000,0.565404,1.43881e+13,0.0425501,100,0.0285714
20,10000,0.923656,8.66286e+12,0.0277747,100,0.05
15,10000,0.937904,6.35266e+12,0.0210104,100,0.0666667
10,10000,1.33963,4.07302e+12,0.0140168,100,0.1
5,10000,0.0824645,2.03236e+12,0.0069367,100,0.2
3,10000,2.4795,1.47864e+12,0.0040751,100,0.333333
2,10000,5.16051,1.03536e+12,0.0025513,100,0.5
1,10000,9.01724,0,0.0011355,100,1
10000,10000,0.265682,6.58923e+14,14.5068,100,0.0001
7500,10000,0.0508911,7.24359e+14,12.1846,100,0.000133333
5000,10000,0.30663,7.94246e+14,7.04589,100,0.0002
2500,10000,0.0677171,9.92639e+14,3.5875,100,0.0004
1000,10000,0.767391,4.10484e+14,1.33371,100,0.001
500,10000,1.64192,1.98796e+14,0.64312,100,0.002
250,10000,0.357186,9.81122e+13,0.313313,100,0.004
200,10000,0.467659,8.23685e+13,0.242125,100,0.005
150,10000,0.717453,6.18384e+13,0.198084,100,0.00666667
100,10000,1.38612,4.08753e+13,0.126708,100,0.01
50,10000,1.41237,1.90896e+13,0.0693965,100,0.02
35,10000,1.60487,1.54859e+13,0.0480247,100,0.0285714
20,10000,1.3144,8.07753e+12,0.0278443,100,0.05
15,10000,1.43433,6.57754e+12,0.0213882,100,0.0666667
10,10000,2.07279,4.28745e+12,0.0138924,100,0.1
5,10000,0.565327,1.92363e+12,0.0069017,100,0.2
3,10000,2.53877,1.27244e+12,0.0041463,100,0.333333
2,10000,4.70004,8.97664e+11,0.0026105,100,0.5
1,10000,7.28873,0,0.0011334,100,1
10000,10000,0.379644,7.06204e+14,14.6762,100,0.0001
7500,10000,1.78997,7.18266e+14,12.2561,100,0.000133333
5000,10000,1.08463,8.18394e+14,7.10246,100,0.0002
2500,10000,1.83027,1.01278e+15,3.53213,100,0.0004
1000,10000,1.68922,3.89536e+14,1.27699,100,0.001
500,10000,1.47801,2.02064e+14,0.662405,100,0.002
250,10000,1.56064,9.44253e+13,0.310395,100,0.004
200,10000,0.382838,8.63117e+13,0.246024,100,0.005
150,10000,2.49338,6.07312e+13,0.189052,100,0.00666667
100,10000,0.405945,4.17601e+13,0.138162,100,0.01
50,10000,0.759004,1.89978e+13,0.0692819,100,0.02
35,10000,0.542839,1.45869e+13,0.0484771,100,0.0285714
20,10000,0.655418,8.29967e+12,0.0281544,100,0.05
15,10000,1.2255,5.95068e+12,0.0208737,100,0.0666667
10,10000,0.0737695,4.41021e+12,0.0135775,100,0.1
5,10000,2.14887,2.04803e+12,0.0070116,100,0.2
3,10000,1.68583,1.42888e+12,0.0041535,100,0.333333
2,10000,3.25022,7.84386e+11,0.0026483,100,0.5
1,10000,8.61731,0,0.001106,100,1
10000,10000,1.57091,7.18958e+14,14.7992,100,0.0001
7500,10000,1.03405,7.65512e+14,12.3664,100,0.000133333
5000,10000,0.78897,8.43814e+14,7.1472,100,0.0002
2500,10000,0.411154,9.44241e+14,3.52282,100,0.0004
1000,10000,2.03173,4.19093e+14,1.33023,100,0.001
500,10000,0.642779,2.21199e+14,0.67429,100,0.002
250,10000,0.939641,9.96428e+13,0.307343,100,0.004
200,10000,0.365391,8.13752e+13,0.268959,100,0.005
150,10000,0.680324,5.7901e+13,0.189362,100,0.00666667
100,10000,0.431442,3.98432e+13,0.126179,100,0.01
50,10000,0.176327,1.97774e+13,0.061512,100,0.02
35,10000,1.26066,1.41642e+13,0.0418466,100,0.0285714
20,10000,0.946368,8.05734e+12,0.0282496,100,0.05
15,10000,1.34133,6.35302e+12,0.0211709,100,0.0666667
10,10000,1.49889,4.039e+12,0.0143823,100,0.1
5,10000,0.605632,1.90309e+12,0.0074415,100,0.2
3,10000,2.77099,1.33472e+12,0.0051647,100,0.333333
2,10000,2.91515,9.87787e+11,0.0028014,100,0.5
1,10000,10.3512,0,0.0011809,100,1
10000,10000,2.04073,7.01825e+14,14.6972,100,0.0001
7500,10000,0.648695,7.75928e+14,12.0072,100,0.000133333
5000,10000,1.75177,8.54754e+14,7.11125,100,0.0002
2500,10000,1.49777,1.11083e+15,3.55019,100,0.0004
1000,10000,0.838867,4.05996e+14,1.33008,100,0.001
500,10000,1.29741,2.02235e+14,0.662636,100,0.002
250,10000,2.97465,1.08136e+14,0.307774,100,0.004
200,10000,0.677401,8.12333e+13,0.245773,100,0.005
150,10000,0.168375,6.23361e+13,0.188075,100,0.00666667
100,10000,1.22663,4.21068e+13,0.123795,100,0.01
50,10000,1.88515,2.08718e+13,0.0659104,100,0.02
35,10000,1.62433,1.48371e+13,0.0478062,100,0.0285714
20,10000,0.115217,7.83268e+12,0.0274405,100,0.05
15,10000,0.423834,6.36078e+12,0.0213965,100,0.0666667
10,10000,2.51174,4.00533e+12,0.0143879,100,0.1
5,10000,3.30647,2.03669e+12,0.0068898,100,0.2
3,10000,0.861119,1.36485e+12,0.0040744,100,0.333333
2,10000,3.44361,9.11934e+11,0.0025597,100,0.5
1,10000,11.8328,0,0.0011022,100,1
10000,10000,0.404132,7.69761e+14,14.8911,100,0.0001
7500,10000,0.857621,8.10643e+14,12.1124,100,0.000133333
5000,10000,0.480473,8.38035e+14,7.20443,100,0.0002
2500,10000,0.574199,1.09629e+15,3.55719,100,0.0004
1000,10000,1.79158,4.60863e+14,1.25959,100,0.001
500,10000,1.80475,2.19615e+14,0.635693,100,0.002
250,10000,1.04794,1.01517e+14,0.310009,100,0.004
200,10000,2.61877,8.27534e+13,0.24361,100,0.005
150,10000,1.09202,6.52969e+13,0.183187,100,0.00666667
100,10000,1.23238,3.9841e+13,0.141321,100,0.01
50,10000,0.717058,2.16119e+13,0.06635,100,0.02
35,10000,0.634396,1.26979e+13,0.0478125,100,0.0285714
20,10000,0.922768,8.1233e+12,0.027403,100,0.05
15,10000,0.431828,5.82289e+12,0.0208614,100,0.0666667
10,10000,0.560672,4.06899e+12,0.0140049,100,0.1
5,10000,1.56671,2.20609e+12,0.0069295,100,0.2
3,10000,3.59152,1.42057e+12,0.0040475,100,0.333333
2,10000,6.56206,8.56454e+11,0.0024926,100,0.5
1,10000,10.4075,0,0.0010933,100,1
10000,10000,1.73198,6.85314e+14,14.7018,100,0.0001
7500,10000,0.907286,7.59189e+14,12.2031,100,0.000133333
5000,10000,0.53237,7.76989e+14,7.36018,100,0.0002
2500,10000,2.46478,1.07218e+15,3.58989,100,0.0004
1000,10000,0.317669,4.44125e+14,1.30013,100,0.001
500,10000,0.0047505,1.93794e+14,0.638324,100,0.002
250,10000,1.05183,1.11318e+14,0.314768,100,0.004
200,10000,1.44965,8.65212e+13,0.247107,100,0.005
150,10000,1.20528,5.55659e+13,0.187618,100,0.00666667
100,10000,3.72845,4.26541e+13,0.123779,100,0.01
50,10000,0.164635,1.99846e+13,0.0690705,100,0.02
35,10000,0.0146468,1.27039e+13,0.0478018,100,0.0285714
20,10000,2.80651,8.48042e+12,0.0271498,100,0.05
15,10000,0.311431,5.99472e+12,0.0214809,100,0.0666667
10,10000,0.186104,3.94157e+12,0.0140578,100,0.1
5,10000,2.59944,2.38185e+12,0.0068561,100,0.2
3,10000,4.40049,1.34478e+12,0.0040557,100,0.333333
2,10000,0.796054,8.85368e+11,0.0025549,100,0.5
1,10000,10.0885,0,0.0010938,100,1
10000,10000,1.01856,6.561e+14,14.7367,100,0.0001
7500,10000,1.09927,7.32631e+14,11.9118,100,0.000133333
5000,10000,0.992458,7.86741e+14,7.14806,100,0.0002
2500,10000,0.780639,1.02361e+15,3.53342,100,0.0004
1000,10000,0.360832,3.9879e+14,1.28796,100,0.001
500,10000,0.516424,1.98664e+14,0.635434,100,0.002
250,10000,0.592198,1.03141e+14,0.306327,100,0.004
200,10000,2.24435,8.22923e+13,0.243687,100,0.005
150,10000,1.73847,5.9351e+13,0.186661,100,0.00666667
100,10000,1.05498,4.0448e+13,0.139144,100,0.01
50,10000,1.69562,1.93967e+13,0.0692639,100,0.02
35,10000,1.12639,1.50728e+13,0.0478724,100,0.0285714
20,10000,0.742528,7.85609e+12,0.0280831,100,0.05
15,10000,2.23596,6.37838e+12,0.0211498,100,0.0666667
10,10000,0.201087,4.07714e+12,0.0142122,100,0.1
5,10000,3.05899,2.08761e+12,0.0070123,100,0.2
3,10000,3.52183,1.33905e+12,0.0040243,100,0.333333
2,10000,2.49508,9.08663e+11,0.0025511,100,0.5
1,10000,7.07812,0,0.0010987,100,1
10000,10000,1.05013,6.79329e+14,14.7772,100,0.0001
7500,10000,0.692144,7.72677e+14,12.0142,100,0.000133333
5000,10000,1.15015,7.41103e+14,7.23328,100,0.0002
2500,10000,0.327575,1.01363e+15,3.50214,100,0.0004
1000,10000,1.93816,3.94862e+14,1.30086,100,0.001
500,10000,1.48004,2.08399e+14,0.625554,100,0.002
250,10000,2.0362,1.03123e+14,0.309462,100,0.004
200,10000,1.44717,8.89222e+13,0.241126,100,0.005
150,10000,1.62482,6.4183e+13,0.184965,100,0.00666667
100,10000,0.823977,4.54612e+13,0.14108,100,0.01
50,10000,0.845084,2.08133e+13,0.0691088,100,0.02
35,10000,1.32302,1.54128e+13,0.0478453,100,0.0285714
20,10000,1.42915,8.33498e+12,0.0274794,100,0.05
15,10000,0.292381,6.21033e+12,0.021078,100,0.0666667
10,10000,1.01116,4.09235e+12,0.0142089,100,0.1
5,10000,0.974475,2.16059e+12,0.0070879,100,0.2
3,10000,1.23138,1.35172e+12,0.0041086,100,0.333333
2,10000,2.79922,1.04511e+12,0.0026456,100,0.5
1,10000,7.75104,0,0.001103,100,1
10000,10000,0.930961,7.20157e+14,14.5037,100,0.0001
7500,10000,0.405224,7.20989e+14,11.9899,100,0.000133333
5000,10000,0.759322,8.23054e+14,7.07914,100,0.0002
2500,10000,0.71723,1.04187e+15,3.54405,100,0.0004
1000,10000,1.06987,4.26076e+14,1.27855,100,0.001
500,10000,0.613838,1.96993e+14,0.637254,100,0.002
250,10000,0.129368,1.0315e+14,0.313535,100,0.004
200,10000,2.11812,8.51668e+13,0.275698,100,0.005
150,10000,0.205238,5.87865e+13,0.195498,100,0.00666667
100,10000,0.954166,4.14082e+13,0.131117,100,0.01
50,10000,1.68793,2.0382e+13,0.0668199,100,0.02
35,10000,1.66634,1.34261e+13,0.0479353,100,0.0285714
20,10000,1.94446,8.00902e+12,0.029012,100,0.05
15,10000,4.83612,6.20482e+12,0.0213641,100,0.0666667
10,10000,1.07932,4.27126e+12,0.0146001,100,0.1
5,10000,1.2397,2.29599e+12,0.0071834,100,0.2
3,10000,1.01533,1.34336e+12,0.0040825,100,0.333333
2,10000,2.11041,8.90784e+11,0.0025314,100,0.5
1,10000,10.2793,0,0.0010933,100,1
10000,10000,1.53231,6.74289e+14,14.5847,100,0.0001
7500,10000,0.975986,7.51267e+14,12.0635,100,0.000133333
5000,10000,1.27539,7.98758e+14,7.16566,100,0.0002
2500,10000,0.0930329,1.04667e+15,3.52487,100,0.0004
1000,10000,1.02786,3.97438e+14,1.29024,100,0.001
500,10000,1.56505,1.93678e+14,0.634404,100,0.002
250,10000,0.505115,9.81381e+13,0.311534,100,0.004
200,10000,1.58924,7.78658e+13,0.25179,100,0.005
150,10000,1.15283,5.90256e+13,0.183271,100,0.00666667
100,10000,0.344665,4.41343e+13,0.141085,100,0.01
50,10000,0.880312,1.80327e+13,0.0724706,100,0.02
35,10000,2.36323,1.56223e+13,0.0490554,100,0.0285714
20,10000,0.874062,8.13744e+12,0.0278122,100,0.05
15,10000,2.13422,6.08956e+12,0.0208284,100,0.0666667
10,10000,1.27536,3.94969e+12,0.0140434,100,0.1
5,10000,0.504399,2.00431e+12,0.0068925,100,0.2
3,10000,2.92864,1.2294e+12,0.0040347,100,0.333333
2,10000,2.19481,8.47511e+11,0.0026012,100,0.5
1,10000,7.45322,0,0.0011217,100,1
10000,10000,0.357193,7.45919e+14,14.6448,100,0.0001
7500,10000,0.886194,7.10973e+14,12.2586,100,0.000133333
5000,10000,2.83273,7.31724e+14,7.08514,100,0.0002
2500,10000,0.589724,1.05767e+15,3.47421,100,0.0004
1000,10000,0.77099,4.14861e+14,1.28217,100,0.001
500,10000,0.0151263,2.09723e+14,0.636195,100,0.002
250,10000,1.4943,1.06263e+14,0.307625,100,0.004
200,10000,0.915571,7.4096e+13,0.244452,100,0.005
150,10000,0.796711,6.28263e+13,0.184827,100,0.00666667
100,10000,0.329688,3.68051e+13,0.126864,100,0.01
50,10000,0.791261,2.10253e+13,0.0694422,100,0.02
35,10000,0.0939118,1.41674e+13,0.0473778,100,0.0285714
20,10000,0.0359125,8.7574e+12,0.0283445,100,0.05
15,10000,1.45837,6.06014e+12,0.0208408,100,0.0666667
10,10000,0.458402,4.06198e+12,0.0135493,100,0.1
5,10000,2.89922,2.06511e+12,0.0070406,100,0.2
3,10000,3.68655,1.28863e+12,0.0040076,100,0.333333
2,10000,4.00654,1.02959e+12,0.002549,100,0.5
1,10000,9.26872,0,0.0011139,100,1
10000,10000,0.544724,7.55898e+14,14.7852,100,0.0001
7500,10000,1.47168,7.65091e+14,11.9926,100,0.000133333
5000,10000,0.942725,8.19593e+14,7.09531,100,0.0002
2500,10000,1.83339,1.09538e+15,3.56983,100,0.0004
1000,10000,0.781882,4.15409e+14,1.28174,100,0.001
500,10000,0.220344,1.88701e+14,0.634818,100,0.002
250,10000,0.233665,1.0352e+14,0.30532,100,0.004
200,10000,0.607696,8.79491e+13,0.244504,100,0.005
150,10000,0.186575,5.91106e+13,0.185304,100,0.00666667
100,10000,0.294566,3.92923e+13,0.139045,100,0.01
50,10000,0.919143,2.09189e+13,0.0658975,100,0.02
35,10000,1.02435,1.47795e+13,0.0480566,100,0.0285714
20,10000,1.63888,7.18545e+12,0.0282367,100,0.05
15,10000,2.37395,6.20752e+12,0.0211803,100,0.0666667
10,10000,1.97842,4.35604e+12,0.0141926,100,0.1
5,10000,2.47063,2.10098e+12,0.0067381,100,0.2
3,10000,3.21852,1.25395e+12,0.004026,100,0.333333
2,10000,0.103487,9.31619e+11,0.0026573,100,0.5
1,10000,9.28688,0,0.0011369,100,1
10000,10000,0.873703,7.08947e+14,14.6968,100,0.0001
7500,10000,0.356179,7.49269e+14,12.1598,100,0.000133333
5000,10000,0.426409,7.55358e+14,7.13854,100,0.0002
2500,10000,0.930783,1.0679e+15,3.48642,100,0.0004
1000,10000,0.597682,4.14639e+14,1.28967,100,0.001
500,10000,0.785814,2.13658e+14,0.630808,100,0.002
250,10000,1.12383,1.02061e+14,0.312816,100,0.004
200,10000,0.592483,8.72691e+13,0.249028,100,0.005
150,10000,1.11763,6.21095e+13,0.18537,100,0.00666667
100,10000,0.248895,3.92949e+13,0.127912,100,0.01
50,10000,3.27892,2.02463e+13,0.0693054,100,0.02
35,10000,0.203443,1.32877e+13,0.0479093,100,0.0285714
20,10000,0.679808,7.99073e+12,0.0280031,100,0.05
15,10000,0.635252,5.79709e+12,0.0189313,100,0.0666667
10,10000,2.95647,3.67136e+12,0.0139192,100,0.1
5,10000,0.908932,2.03961e+12,0.0072086,100,0.2
3,10000,2.34903,1.22916e+12,0.0040494,100,0.333333
2,10000,5.35871,9.4794e+11,0.002483,100,0.5
1,10000,7.92351,0,0.0011158,100,1
10000,10000,0.126244,7.09448e+14,14.6396,100,0.0001
7500,10000,1.07595,7.44979e+14,12.1759,100,0.000133333
5000,10000,0.618376,9.0799e+14,7.09956,100,0.0002
2500,10000,0.215473,1.08091e+15,3.54662,100,0.0004
1000,10000,1.14031,3.48802e+14,1.3162,100,0.001
500,10000,0.906389,2.1913e+14,0.641826,100,0.002
250,10000,0.0779632,9.45863e+13,0.307742,100,0.004
200,10000,1.51701,8.21551e+13,0.241501,100,0.005
150,10000,0.214691,6.07599e+13,0.188515,100,0.00666667
100,10000,2.26614,4.13408e+13,0.141635,100,0.01
50,10000,2.37554,2.10075e+13,0.0687298,100,0.02
35,10000,0.923834,1.31233e+13,0.048895,100,0.0285714
20,10000,0.94708,8.15668e+12,0.0281708,100,0.05
15,10000,0.99598,6.22786e+12,0.0210633,100,0.0666667
10,10000,0.976852,4.01748e+12,0.0145296,100,0.1
5,10000,2.36499,1.97707e+12,0.0069179,100,0.2
3,10000,2.72538,1.26885e+12,0.0040201,100,0.333333
2,10000,5.86033,1.02255e+12,0.0026158,100,0.5
1,10000,7.48311,0,0.0011154,100,1
10000,10000,1.41906,7.46516e+14,14.7375,100,0.0001
7500,10000,3.07971,7.61837e+14,11.9081,100,0.000133333
5000,10000,2.15884,7.71975e+14,7.14878,100,0.0002
2500,10000,2.43467,9.41596e+14,3.5046,100,0.0004
1000,10000,1.54075,3.69783e+14,1.33474,100,0.001
500,10000,0.619557,1.90205e+14,0.635729,100,0.002
250,10000,1.36854,1.20346e+14,0.30672,100,0.004
200,10000,0.8609,7.76681e+13,0.247364,100,0.005
150,10000,2.14295,6.11064e+13,0.186927,100,0.00666667
100,10000,0.0521323,4.17559e+13,0.140057,100,0.01
50,10000,0.0575239,1.92537e+13,0.0685778,100,0.02
35,10000,0.544309,1.32966e+13,0.0479145,100,0.0285714
20,10000,0.986142,7.78541e+12,0.0273804,100,0.05
15,10000,1.07121,5.95861e+12,0.0213114,100,0.0666667
10,10000,1.33569,4.33569e+12,0.0148029,100,0.1
5,10000,2.4547,2.1485e+12,0.0070634,100,0.2
3,10000,3.01841,1.23948e+12,0.0040486,100,0.333333
2,10000,5.49995,9.73181e+11,0.0025461,100,0.5
1,10000,9.23545,0,0.0011116,100,1
10000,10000,0.534315,7.37312e+14,14.7652,100,0.0001
7500,10000,0.94649,7.46022e+14,12.758,100,0.000133333
5000,10000,1.7897,8.68094e+14,7.20329,100,0.0002
2500,10000,1.3013,1.03993e+15,3.57948,100,0.0004
1000,10000,2.26523,4.20435e+14,1.28383,100,0.001
500,10000,1.1088,2.04747e+14,0.632863,100,0.002
250,10000,1.66456,1.00486e+14,0.310558,100,0.004
200,10000,3.64305,8.74198e+13,0.248117,100,0.005
150,10000,2.33869,5.86741e+13,0.185318,100,0.00666667
100,10000,0.232287,3.62292e+13,0.13851,100,0.01
50,10000,1.50212,1.86194e+13,0.0668758,100,0.02
35,10000,1.19097,1.38953e+13,0.0478315,100,0.0285714
20,10000,0.320717,7.56983e+12,0.0285385,100,0.05
15,10000,0.467769,6.18908e+12,0.0211829,100,0.0666667
10,10000,1.5041,3.62029e+12,0.0139745,100,0.1
5,10000,1.54265,2.04798e+12,0.0069369,100,0.2
3,10000,4.66884,1.43459e+12,0.0040538,100,0.333333
2,10000,2.28872,8.76896e+11,0.0026092,100,0.5
1,10000,8.40479,0,0.0011299,100,1
10000,10000,0.165505,7.17291e+14,14.7967,100,0.0001
7500,10000,1.18758,7.58898e+14,12.1833,100,0.000133333
5000,10000,1.27949,7.73974e+14,7.32939,100,0.0002
2500,10000,0.739008,1.08169e+15,3.4909,100,0.0004
1000,10000,0.590671,4.38161e+14,1.32194,100,0.001
500,10000,1.86781,2.08705e+14,0.629646,100,0.002
250,10000,1.23692,9.10963e+13,0.335031,100,0.004
200,10000,0.512914,9.09838e+13,0.252518,100,0.005
150,10000,1.26222,6.07882e+13,0.184838,100,0.00666667
100,10000,0.259214,4.23046e+13,0.127837,100,0.01
50,10000,2.28816,2.10007e+13,0.0764026,100,0.02
35,10000,0.415042,1.35159e+13,0.0480225,100,0.0285714
20,10000,0.655293,8.16796e+12,0.0281509,100,0.05
15,10000,0.0921856,6.09144e+12,0.021074,100,0.0666667
10,10000,0.80682,4.10009e+12,0.0141447,100,0.1
5,10000,1.96883,2.20248e+12,0.0068803,100,0.2
3,10000,2.40397,1.33019e+12,0.0040263,100,0.333333
2,10000,5.54062,1.02522e+12,0.0025411,100,0.5
1,10000,8.49246,0,0.0010993,100,1
10000,10000,0.426242,7.57614e+14,14.6983,100,0.0001
7500,10000,1.27679,7.41198e+14,12.0373,100,0.000133333
5000,10000,1.38727,7.72138e+14,7.23615,100,0.0002
2500,10000,0.648799,1.08532e+15,3.5192,100,0.0004
1000,10000,1.37776,4.21583e+14,1.28099,100,0.001
500,10000,0.743346,2.16288e+14,0.644306,100,0.002
250,10000,0.752423,9.35484e+13,0.304386,100,0.004
200,10000,1.75459,8.27375e+13,0.254062,100,0.005
150,10000,2.73994,6.20546e+13,0.185592,100,0.00666667
100,10000,0.766179,3.79635e+13,0.141974,100,0.01
50,10000,0.0981591,2.21073e+13,0.0719742,100,0.02
35,10000,2.20238,1.46487e+13,0.0478807,100,0.0285714
20,10000,0.111156,8.14892e+12,0.0278987,100,0.05
15,10000,1.13145,5.89161e+12,0.0205695,100,0.0666667
