N,P,APE,kappa,runtime,K,dt
10,10000,1.542,1.00969e+17,0.0116776,95,0.00833333
50,10000,7.64233,2.44453e+16,0.0654772,95,0.00166667
100,10000,12.4716,2.42341e+16,0.116388,95,0.000833333
500,10000,13.6265,9.70424e+15,0.62539,95,0.000166667
1000,10000,10.4163,2.44544e+16,1.17097,95,8.33333e-05
5,10000,5.49381,5.89967e+15,0.0062825,95,0.0166667
10,10000,4.75087,1.50269e+17,0.013246,95,0.00833333
50,10000,2.58469,6.35035e+15,0.0583211,95,0.00166667
100,10000,2.12675,2.76814e+16,0.111728,95,0.000833333
500,10000,1.45371,1.76029e+16,0.62681,95,0.000166667
1000,10000,3.17217,3.54559e+16,1.21203,95,8.33333e-05
5,10000,0.36642,3.63576e+15,0.0065056,95,0.0166667
10,10000,0.838116,3.87877e+16,0.0111218,95,0.00833333
50,10000,2.91741,8.64572e+15,0.0501007,95,0.00166667
100,10000,5.78214,3.56946e+16,0.108844,95,0.000833333
500,10000,0.840889,1.24849e+16,0.605636,95,0.000166667
1000,10000,3.69507,1.41962e+16,1.15768,95,8.33333e-05
5,10000,1.70991,8.52493e+14,0.0085662,95,0.0166667
10,10000,2.42116,1.99346e+16,0.0122443,95,0.00833333
50,10000,5.01116,7.1374e+15,0.0580461,95,0.00166667
100,10000,5.97259,2.01047e+16,0.113332,95,0.000833333
500,10000,3.2014,2.05327e+16,0.60808,95,0.000166667
1000,10000,1.50744,2.87922e+16,1.28242,95,8.33333e-05
5,10000,0.0528582,2.70173e+15,0.0066382,95,0.0166667
10,10000,0.11105,2.59152e+16,0.0128309,95,0.00833333
50,10000,2.52227,6.078e+15,0.0542697,95,0.00166667
100,10000,0.477204,1.02282e+16,0.114257,95,0.000833333
500,10000,0.290834,2.04447e+16,0.674018,95,0.000166667
1000,10000,6.76648,2.34977e+16,1.25003,95,8.33333e-05
5,10000,5.71577,3.89543e+15,0.0081796,95,0.0166667
10,10000,4.96539,1.09825e+17,0.0126782,95,0.00833333
50,10000,0.607677,5.36976e+16,0.0630958,95,0.00166667
100,10000,1.67232,2.75391e+16,0.117592,95,0.000833333
500,10000,2.60219,2.3715e+16,0.603765,95,0.000166667
1000,10000,1.15877,2.45228e+16,1.30381,95,8.33333e-05
5,10000,4.10273,1.5266e+15,0.0080523,95,0.0166667
10,10000,2.98246,9.04333e+15,0.0129727,95,0.00833333
50,10000,5.53119,8.74794e+15,0.0596881,95,0.00166667
100,10000,1.34973,1.99323e+16,0.119706,95,0.000833333
500,10000,0.536863,2.20548e+16,0.650151,95,0.000166667
1000,10000,2.47492,1.77905e+16,1.30385,95,8.33333e-05
5,10000,0.103834,8.12162e+14,0.0085334,95,0.0166667
10,10000,2.9042,3.1539e+15,0.0139593,95,0.00833333
50,10000,1.95364,2.63425e+16,0.0595486,95,0.00166667
100,10000,0.833823,1.72655e+16,0.105645,95,0.000833333
500,10000,0.365751,1.92266e+16,0.645408,95,0.000166667
1000,10000,0.760877,2.38978e+16,1.28757,95,8.33333e-05
5,10000,2.56925,2.069e+15,0.0089877,95,0.0166667
10,10000,0.758885,1.39062e+16,0.0151287,95,0.00833333
50,10000,4.22682,1.96238e+16,0.0592828,95,0.00166667
100,10000,8.80533,2.03219e+16,0.109079,95,0.000833333
500,10000,3.64017,1.36173e+16,0.666931,95,0.000166667
1000,10000,0.727132,2.06866e+16,1.31621,95,8.33333e-05
5,10000,2.97436,2.28046e+15,0.0091094,95,0.0166667
10,10000,0.528321,3.45633e+16,0.0143696,95,0.00833333
50,10000,3.0789,5.02799e+16,0.0562236,95,0.00166667
100,10000,5.1412,2.49701e+15,0.107685,95,0.000833333
500,10000,2.42073,1.91792e+16,0.654465,95,0.000166667
1000,10000,3.15304,2.90146e+16,1.24782,95,8.33333e-05
5,10000,0.508845,2.23438e+15,0.0067736,95,0.0166667
10,10000,7.37451,1.46237e+16,0.0135882,95,0.00833333
50,10000,5.35398,4.06391e+16,0.0591831,95,0.00166667
100,10000,8.10804,1.08604e+16,0.110141,95,0.000833333
500,10000,4.17353,1.23786e+16,0.650291,95,0.000166667
1000,10000,3.21384,1.90507e+16,1.3108,95,8.33333e-05
5,10000,0.134779,1.08339e+15,0.0078048,95,0.0166667
10,10000,1.50048,1.59898e+16,0.0136877,95,0.00833333
50,10000,9.90092,3.06446e+16,0.0565671,95,0.00166667
100,10000,5.80375,2.13877e+16,0.109115,95,0.000833333
500,10000,3.89813,1.6271e+16,0.631301,95,0.000166667
1000,10000,3.91192,8.84895e+15,1.398,95,8.33333e-05
5,10000,0.0299104,3.51558e+15,0.0075885,95,0.0166667
10,10000,0.185427,1.31896e+17,0.0125984,95,0.00833333
50,10000,1.26627,3.35406e+16,0.0607957,95,0.00166667
100,10000,0.563023,2.61506e+16,0.118847,95,0.000833333
500,10000,2.62122,1.71725e+16,0.703607,95,0.000166667
1000,10000,0.780795,1.50433e+16,1.35058,95,8.33333e-05
5,10000,2.45239,1.97506e+15,0.0087275,95,0.0166667
10,10000,1.35334,3.48401e+15,0.0136698,95,0.00833333
50,10000,0.645009,1.12459e+16,0.059515,95,0.00166667
100,10000,2.16787,1.41896e+16,0.121029,95,0.000833333
500,10000,4.74733,1.73771e+16,0.65979,95,0.000166667
1000,10000,0.873808,1.44467e+16,1.42118,95,8.33333e-05
5,10000,1.59968,2.27715e+15,0.006879,95,0.0166667
10,10000,0.845603,2.70395e+16,0.0148667,95,0.00833333
50,10000,2.11145,3.86894e+16,0.0646321,95,0.00166667
100,10000,3.72513,3.63824e+16,0.112044,95,0.000833333
500,10000,0.146778,2.05053e+16,0.638164,95,0.000166667
1000,10000,0.891013,3.82325e+16,1.42872,95,8.33333e-05
5,10000,7.42462,8.81081e+14,0.0087235,95,0.0166667
10,10000,4.28299,2.63472e+15,0.0153103,95,0.00833333
50,10000,9.12538,6.30146e+15,0.0606342,95,0.00166667
100,10000,6.33238,8.37148e+15,0.106125,95,0.000833333
500,10000,2.32816,2.62548e+16,0.649313,95,0.000166667
1000,10000,2.09685,1.72997e+16,1.30497,95,8.33333e-05
5,10000,4.77756,1.82228e+15,0.00871,95,0.0166667
10,10000,0.546951,2.42864e+16,0.0148548,95,0.00833333
50,10000,0.721213,5.0586e+16,0.0692151,95,0.00166667
100,10000,0.302981,2.53203e+16,0.117995,95,0.000833333
500,10000,3.07508,9.59262e+15,0.63901,95,0.000166667
1000,10000,0.7521,1.77275e+16,1.28838,95,8.33333e-05
5,10000,6.16801,1.96177e+15,0.0069289,95,0.0166667
10,10000,3.69978,6.73198e+16,0.0180203,95,0.00833333
50,10000,5.82783,7.896e+15,0.0720105,95,0.00166667
100,10000,0.755717,1.16937e+16,0.118557,95,0.000833333
500,10000,2.43755,1.20404e+16,0.621438,95,0.000166667
1000,10000,8.28843,1.67133e+16,1.19737,95,8.33333e-05
5,10000,1.53976,1.96223e+15,0.008702,95,0.0166667
10,10000,3.30294,3.03152e+16,0.0131749,95,0.00833333
50,10000,2.91701,4.32703e+16,0.0553492,95,0.00166667
100,10000,1.41461,1.43175e+16,0.105692,95,0.000833333
500,10000,5.22494,8.9006e+15,0.618938,95,0.000166667
1000,10000,2.96714,8.01263e+15,1.19432,95,8.33333e-05
5,10000,4.49448,2.11755e+15,0.0086682,95,0.0166667
10,10000,1.46323,2.15604e+16,0.0132629,95,0.00833333
50,10000,2.39532,8.14914e+15,0.0578518,95,0.00166667
100,10000,2.25115,7.09312e+15,0.106281,95,0.000833333
500,10000,1.93048,7.14533e+15,0.62488,95,0.000166667
1000,10000,2.21641,1.48187e+16,1.21547,95,8.33333e-05
5,10000,4.30998,8.21739e+14,0.0068915,95,0.0166667
10,10000,5.04167,2.10387e+15,0.0130315,95,0.00833333
50,10000,0.483033,1.48578e+16,0.0539593,95,0.00166667
100,10000,1.96928,1.278e+16,0.108826,95,0.000833333
500,10000,1.52127,2.05476e+16,0.598762,95,0.000166667
1000,10000,3.48332,1.209e+16,1.21436,95,8.33333e-05
5,10000,0.635321,1.37564e+15,0.0077113,95,0.0166667
10,10000,0.131921,5.36751e+15,0.0125226,95,0.00833333
50,10000,0.659342,4.48709e+15,0.0574198,95,0.00166667
100,10000,3.48567,2.19512e+16,0.111368,95,0.000833333
500,10000,7.1973,1.52196e+16,0.63276,95,0.000166667
1000,10000,7.22033,2.21743e+16,1.12972,95,8.33333e-05
5,10000,2.33825,1.79522e+15,0.0061579,95,0.0166667
10,10000,4.10774,1.96968e+16,0.0121292,95,0.00833333
50,10000,7.13022,6.78703e+15,0.0559397,95,0.00166667
100,10000,3.1355,3.11329e+16,0.103198,95,0.000833333
500,10000,3.17463,2.16484e+16,0.616406,95,0.000166667
1000,10000,3.81417,1.63384e+16,1.27888,95,8.33333e-05
5,10000,1.98809,1.37092e+15,0.0074168,95,0.0166667
10,10000,4.33348,6.04609e+15,0.0119815,95,0.00833333
50,10000,1.03322,1.37445e+16,0.0589057,95,0.00166667
100,10000,0.342913,3.21825e+16,0.105532,95,0.000833333
500,10000,4.03072,1.71583e+16,0.649821,95,0.000166667
1000,10000,3.7832,2.37943e+16,1.2631,95,8.33333e-05
5,10000,3.84014,1.54913e+15,0.0069197,95,0.0166667
10,10000,2.70292,7.03243e+16,0.0125311,95,0.00833333
50,10000,0.360437,5.49009e+15,0.0574916,95,0.00166667
100,10000,4.30523,2.6396e+16,0.107452,95,0.000833333
500,10000,1.39161,1.09556e+16,0.610033,95,0.000166667
1000,10000,1.57599,1.82026e+16,1.16779,95,8.33333e-05
5,10000,0.909231,1.37293e+15,0.0083017,95,0.0166667
10,10000,0.47897,1.10927e+17,0.0124034,95,0.00833333
50,10000,6.81766,9.25337e+15,0.0586251,95,0.00166667
100,10000,1.07714,2.79019e+16,0.114786,95,0.000833333
500,10000,6.64209,2.48159e+16,0.605222,95,0.000166667
1000,10000,3.50024,4.06865e+16,1.1659,95,8.33333e-05
5,10000,5.22589,2.65287e+15,0.0084345,95,0.0166667
10,10000,7.75572,7.40389e+15,0.0116863,95,0.00833333
50,10000,1.3585,1.81458e+16,0.0552889,95,0.00166667
100,10000,0.601825,6.30669e+15,0.105124,95,0.000833333
500,10000,1.83704,2.10485e+16,0.591885,95,0.000166667
1000,10000,5.23946,1.45971e+16,1.13832,95,8.33333e-05
5,10000,0.340923,1.07393e+15,0.0074836,95,0.0166667
10,10000,2.50502,2.62752e+16,0.0104235,95,0.00833333
50,10000,0.513501,5.27065e+15,0.0576144,95,0.00166667
100,10000,4.01106,1.96235e+16,0.104924,95,0.000833333
500,10000,1.95643,2.41083e+16,0.606953,95,0.000166667
1000,10000,1.55425,1.27039e+16,1.17725,95,8.33333e-05
5,10000,2.73273,1.78746e+15,0.0064448,95,0.0166667
10,10000,2.71709,3.00115e+16,0.0164258,95,0.00833333
50,10000,4.2822,2.05033e+16,0.0657254,95,0.00166667
100,10000,4.24208,2.62026e+16,0.117537,95,0.000833333
500,10000,4.70029,1.44338e+16,0.59173,95,0.000166667
1000,10000,4.96852,1.35376e+16,1.19947,95,8.33333e-05
5,10000,2.46904,1.28521e+15,0.0081131,95,0.0166667
10,10000,1.13224,1.06651e+16,0.0141563,95,0.00833333
50,10000,0.824366,2.19597e+16,0.0512364,95,0.00166667
100,10000,0.312316,1.6085e+16,0.109203,95,0.000833333
500,10000,1.84827,1.36919e+16,0.618065,95,0.000166667
1000,10000,2.03433,2.30101e+16,1.14733,95,8.33333e-05
5,10000,2.49677,1.51966e+15,0.0060231,95,0.0166667
10,10000,3.60566,8.06573e+15,0.0136245,95,0.00833333
50,10000,6.92248,2.38064e+16,0.0541302,95,0.00166667
100,10000,8.80907,5.07444e+15,0.110403,95,0.000833333
500,10000,6.4664,2.46394e+16,0.603018,95,0.000166667
1000,10000,5.75222,1.10824e+16,1.15975,95,8.33333e-05
