N,P,APE,kappa,runtime,K,dt
10000,1000,1.90778,1.39748e+15,1.26103,90,0.0001
5,1000,9.40487,7.27971e+12,0.0012704,90,0.2
10,1000,5.89736,2.90883e+13,0.0018026,90,0.1
30,1000,3.1775,2.51832e+13,0.0045925,90,0.0333333
40,1000,3.05572,1.23824e+14,0.0059148,90,0.025
50,1000,5.71193,6.30966e+14,0.0074576,90,0.02
75,1000,2.48543,5.20877e+14,0.0110108,90,0.0133333
100,1000,2.34433,1.06211e+15,0.014482,90,0.01
125,1000,1.61444,4.95635e+15,0.0183695,90,0.008
150,1000,2.09246,3.79665e+14,0.0214577,90,0.00666667
250,1000,6.17079,5.43514e+15,0.0358164,90,0.004
400,1000,5.05636,2.17828e+15,0.0535506,90,0.0025
500,1000,1.23133,1.55526e+15,0.0654941,90,0.002
1000,1000,6.45448,9.69486e+14,0.125874,90,0.001
2000,1000,1.78591,2.09791e+14,0.248965,90,0.0005
3500,1000,7.92769,3.04274e+15,0.452914,90,0.000285714
5000,1000,0.91891,2.5146e+15,0.630128,90,0.0002
7500,1000,9.18679,7.88765e+14,0.979003,90,0.000133333
10000,1000,2.58916,3.04339e+14,1.24436,90,0.0001
5,1000,6.20016,8.22644e+12,0.0012773,90,0.2
10,1000,6.67395,1.25202e+13,0.0018193,90,0.1
30,1000,5.3066,7.11309e+13,0.0045646,90,0.0333333
40,1000,0.921095,8.08885e+14,0.0061298,90,0.025
50,1000,4.05203,9.97527e+13,0.0072928,90,0.02
75,1000,5.04345,3.82975e+15,0.0108114,90,0.0133333
100,1000,7.05636,1.65602e+15,0.0147427,90,0.01
125,1000,1.04501,8.09722e+14,0.018502,90,0.008
150,1000,7.43466,1.59493e+14,0.0219554,90,0.00666667
250,1000,5.11897,1.34922e+15,0.0367209,90,0.004
400,1000,1.36141,4.47192e+14,0.0591338,90,0.0025
500,1000,6.77734,8.48208e+14,0.0667971,90,0.002
1000,1000,5.03761,1.4226e+14,0.124385,90,0.001
2000,1000,2.3489,1.74603e+15,0.253384,90,0.0005
3500,1000,0.69044,1.55601e+15,0.441597,90,0.000285714
5000,1000,4.3248,2.16443e+15,0.614803,90,0.0002
7500,1000,2.59148,6.32225e+14,0.965111,90,0.000133333
10000,1000,4.75405,1.93101e+15,1.24235,90,0.0001
5,1000,7.36565,1.96238e+12,0.0012179,90,0.2
10,1000,2.8247,4.71968e+12,0.0018643,90,0.1
30,1000,2.69774,2.9186e+13,0.0048759,90,0.0333333
40,1000,4.29305,8.48123e+13,0.006234,90,0.025
50,1000,8.69297,1.81753e+13,0.0073917,90,0.02
75,1000,8.05105,5.1866e+13,0.0114543,90,0.0133333
100,1000,0.944148,2.3861e+14,0.0147043,90,0.01
125,1000,3.303,1.34381e+15,0.0180385,90,0.008
150,1000,5.4488,5.62791e+14,0.0222601,90,0.00666667
250,1000,6.86106,2.22906e+15,0.0361156,90,0.004
400,1000,16.2099,3.48005e+14,0.0554106,90,0.0025
500,1000,11.4957,6.03847e+14,0.0668522,90,0.002
1000,1000,18.4986,2.55736e+15,0.12748,90,0.001
2000,1000,4.01456,5.68123e+14,0.251178,90,0.0005
3500,1000,2.72407,1.01883e+15,0.445107,90,0.000285714
5000,1000,9.53906,1.43784e+15,0.627039,90,0.0002
7500,1000,8.56295,1.66178e+15,0.973545,90,0.000133333
10000,1000,1.67035,1.36638e+15,1.25364,90,0.0001
5,1000,0.440975,4.45494e+12,0.0011471,90,0.2
10,1000,4.62636,2.61452e+13,0.0018624,90,0.1
30,1000,0.920429,7.11793e+13,0.0040227,90,0.0333333
40,1000,1.03284,9.39954e+14,0.0061477,90,0.025
50,1000,7.67614,5.85269e+13,0.0074891,90,0.02
75,1000,3.19096,1.50007e+14,0.0110949,90,0.0133333
100,1000,3.8283,3.13553e+13,0.0146698,90,0.01
125,1000,1.87952,1.70697e+15,0.0183805,90,0.008
150,1000,6.0294,1.45938e+16,0.0218718,90,0.00666667
250,1000,1.14232,3.65644e+15,0.0353676,90,0.004
400,1000,5.65895,5.70784e+14,0.0537885,90,0.0025
500,1000,0.461655,8.53563e+14,0.0643207,90,0.002
1000,1000,6.76764,3.37713e+15,0.126708,90,0.001
2000,1000,5.64403,3.66328e+15,0.258104,90,0.0005
3500,1000,13.4895,3.70029e+15,0.450933,90,0.000285714
5000,1000,10.324,3.01397e+15,0.636387,90,0.0002
7500,1000,1.98783,6.31991e+14,0.956883,90,0.000133333
10000,1000,8.20955,3.98142e+14,1.2817,90,0.0001
5,1000,1.33646,3.71174e+12,0.0011958,90,0.2
10,1000,6.12654,3.17013e+13,0.0019691,90,0.1
30,1000,2.28712,7.06115e+13,0.0046282,90,0.0333333
40,1000,2.80247,5.4834e+14,0.0060221,90,0.025
50,1000,10.876,3.6084e+13,0.0074591,90,0.02
75,1000,10.2837,2.69041e+13,0.0104269,90,0.0133333
100,1000,9.2593,1.49094e+14,0.0147121,90,0.01
125,1000,3.05795,1.3656e+15,0.0187041,90,0.008
150,1000,9.45616,6.65375e+13,0.0194897,90,0.00666667
250,1000,4.02202,3.92321e+15,0.0355556,90,0.004
400,1000,0.0836405,9.39489e+14,0.0531316,90,0.0025
500,1000,1.01146,9.28764e+14,0.0639915,90,0.002
1000,1000,0.346547,1.54043e+15,0.125852,90,0.001
2000,1000,0.848954,4.48995e+15,0.253833,90,0.0005
3500,1000,3.57046,3.93171e+15,0.45084,90,0.000285714
5000,1000,0.265448,2.95659e+15,0.644214,90,0.0002
7500,1000,7.59709,4.25361e+15,0.982605,90,0.000133333
10000,1000,6.71071,1.6825e+15,1.27361,90,0.0001
5,1000,8.04207,5.10088e+12,0.0011784,90,0.2
10,1000,7.94082,1.0097e+13,0.0019155,90,0.1
30,1000,0.847503,1.89451e+13,0.004596,90,0.0333333
40,1000,4.96305,1.63225e+14,0.0059768,90,0.025
50,1000,8.72718,3.75484e+14,0.007635,90,0.02
75,1000,10.1963,5.02942e+14,0.0103288,90,0.0133333
100,1000,4.79876,3.73575e+14,0.014205,90,0.01
125,1000,11.2398,2.00129e+15,0.0186897,90,0.008
150,1000,10.9715,6.76476e+15,0.0221204,90,0.00666667
250,1000,3.34722,4.12615e+13,0.0359153,90,0.004
400,1000,5.37199,4.94791e+15,0.0524128,90,0.0025
500,1000,0.0266799,1.3469e+14,0.0653713,90,0.002
1000,1000,4.43752,5.95487e+14,0.124726,90,0.001
2000,1000,9.18758,2.22331e+15,0.250847,90,0.0005
3500,1000,7.89673,6.79344e+15,0.461717,90,0.000285714
5000,1000,10.5972,2.68528e+15,0.631558,90,0.0002
7500,1000,11.2133,4.06162e+15,0.96649,90,0.000133333
10000,1000,6.44961,5.34858e+15,1.27573,90,0.0001
5,1000,1.65457,2.32706e+12,0.0011913,90,0.2
10,1000,6.27885,6.39709e+13,0.0018832,90,0.1
30,1000,24.6982,2.7623e+15,0.0048214,90,0.0333333
40,1000,18.658,2.50023e+13,0.0062225,90,0.025
50,1000,16.3565,1.66025e+14,0.0075001,90,0.02
75,1000,12.9341,1.48935e+16,0.0106962,90,0.0133333
100,1000,8.29775,2.39306e+14,0.014708,90,0.01
125,1000,10.2064,7.78528e+15,0.0183654,90,0.008
150,1000,9.21301,8.00263e+14,0.0219245,90,0.00666667
250,1000,13.3073,7.32716e+15,0.0372134,90,0.004
400,1000,3.88399,2.78721e+15,0.0544194,90,0.0025
500,1000,2.25673,5.11561e+14,0.0658264,90,0.002
1000,1000,2.71275,2.22454e+15,0.140713,90,0.001
2000,1000,0.198825,8.86137e+14,0.257488,90,0.0005
3500,1000,4.44226,5.87737e+14,0.456699,90,0.000285714
5000,1000,5.01491,6.9995e+14,0.63845,90,0.0002
7500,1000,9.69044,2.86212e+15,0.985259,90,0.000133333
10000,1000,0.995861,1.04182e+15,1.2717,90,0.0001
5,1000,1.60505,3.38273e+12,0.0012065,90,0.2
10,1000,1.66734,9.05952e+12,0.0018439,90,0.1
30,1000,5.58644,5.44594e+13,0.0045297,90,0.0333333
40,1000,10.1422,1.20342e+15,0.0060359,90,0.025
50,1000,9.70201,8.42486e+13,0.0074024,90,0.02
75,1000,5.37531,7.68141e+15,0.0113219,90,0.0133333
100,1000,5.55464,2.0259e+14,0.0151366,90,0.01
125,1000,0.181293,5.37651e+14,0.0179849,90,0.008
150,1000,1.58199,9.38296e+13,0.0217149,90,0.00666667
250,1000,6.14763,8.22063e+14,0.0359512,90,0.004
400,1000,1.47715,5.17777e+14,0.0538961,90,0.0025
500,1000,3.13389,1.59562e+15,0.0761736,90,0.002
1000,1000,3.63554,4.86039e+15,0.125967,90,0.001
2000,1000,6.80269,1.37857e+15,0.261081,90,0.0005
3500,1000,2.64238,3.16758e+15,0.479311,90,0.000285714
5000,1000,4.25647,6.18504e+15,0.624478,90,0.0002
7500,1000,0.352754,6.24143e+14,0.979984,90,0.000133333
10000,1000,0.235109,5.21329e+15,1.25465,90,0.0001
5,1000,4.31513,5.97444e+12,0.0011831,90,0.2
10,1000,6.09771,2.46431e+13,0.0017502,90,0.1
30,1000,11.2723,1.50532e+13,0.004549,90,0.0333333
40,1000,15.6218,9.92598e+13,0.006156,90,0.025
50,1000,11.3594,3.33277e+15,0.0075454,90,0.02
75,1000,4.8148,3.2214e+13,0.0114771,90,0.0133333
100,1000,4.77276,4.79461e+14,0.0146141,90,0.01
125,1000,17.6794,1.01087e+15,0.0188752,90,0.008
150,1000,8.98652,1.2949e+14,0.0223776,90,0.00666667
250,1000,16.6016,5.42675e+15,0.03667,90,0.004
400,1000,6.3756,2.95507e+14,0.0564163,90,0.0025
500,1000,9.05585,4.20984e+14,0.0660985,90,0.002
1000,1000,3.42472,5.22489e+14,0.126147,90,0.001
2000,1000,14.4484,1.76688e+15,0.251379,90,0.0005
3500,1000,9.71008,3.52892e+15,0.455509,90,0.000285714
5000,1000,2.95882,1.33487e+15,0.675579,90,0.0002
7500,1000,12.9726,2.01102e+15,1.00658,90,0.000133333
10000,1000,14.3917,1.29525e+15,1.29056,90,0.0001
5,1000,3.90521,3.47337e+12,0.0011914,90,0.2
10,1000,15.9871,1.12107e+13,0.0019524,90,0.1
30,1000,0.613314,5.3851e+15,0.0045833,90,0.0333333
40,1000,5.3163,6.02607e+13,0.0059706,90,0.025
50,1000,0.196528,1.00135e+16,0.0072725,90,0.02
75,1000,11.4194,1.15542e+15,0.0102443,90,0.0133333
100,1000,4.22906,1.27523e+14,0.0146558,90,0.01
125,1000,7.6008,8.19858e+15,0.0185088,90,0.008
150,1000,7.52165,7.7988e+14,0.0219754,90,0.00666667
250,1000,0.0126921,5.20013e+14,0.0319824,90,0.004
400,1000,4.51793,1.01789e+15,0.0540552,90,0.0025
500,1000,5.05328,1.74712e+14,0.0661092,90,0.002
1000,1000,10.1184,6.05541e+14,0.128776,90,0.001
2000,1000,1.13473,2.42705e+15,0.264429,90,0.0005
3500,1000,11.6964,7.17146e+14,0.456713,90,0.000285714
5000,1000,7.2362,6.01807e+14,0.637626,90,0.0002
7500,1000,4.04924,2.43118e+15,0.962493,90,0.000133333
10000,1000,1.87419,5.6648e+14,1.26637,90,0.0001
5,1000,7.13956,2.23685e+12,0.0011807,90,0.2
10,1000,4.35714,6.31156e+12,0.0019569,90,0.1
30,1000,0.966782,4.17412e+13,0.0046035,90,0.0333333
40,1000,5.48997,1.57774e+14,0.005904,90,0.025
50,1000,6.90867,1.29507e+14,0.0073858,90,0.02
75,1000,0.706734,1.30071e+15,0.0102816,90,0.0133333
100,1000,5.43823,1.03528e+14,0.0145298,90,0.01
125,1000,2.52438,4.62617e+14,0.0180634,90,0.008
150,1000,5.75884,6.67158e+14,0.021788,90,0.00666667
250,1000,13.343,2.87697e+14,0.0354575,90,0.004
400,1000,5.62007,1.91231e+14,0.0538911,90,0.0025
500,1000,6.3771,2.08953e+15,0.0658923,90,0.002
1000,1000,3.54961,2.76124e+15,0.12522,90,0.001
2000,1000,2.47501,7.66383e+14,0.247167,90,0.0005
3500,1000,3.24065,1.14681e+14,0.437555,90,0.000285714
5000,1000,9.57665,1.61784e+15,0.625771,90,0.0002
7500,1000,6.32058,5.89678e+14,0.976711,90,0.000133333
10000,1000,9.08005,6.88727e+15,1.27965,90,0.0001
5,1000,5.70628,6.33554e+12,0.0012673,90,0.2
10,1000,3.06049,6.73806e+13,0.0018914,90,0.1
30,1000,6.53158,6.089e+13,0.0045829,90,0.0333333
40,1000,8.42416,8.29594e+13,0.0059553,90,0.025
50,1000,0.786973,1.69588e+15,0.0075659,90,0.02
75,1000,2.30779,3.21344e+14,0.0099612,90,0.0133333
100,1000,2.40165,9.02297e+13,0.0147494,90,0.01
125,1000,1.53674,1.41886e+16,0.0182788,90,0.008
150,1000,2.57749,2.31817e+14,0.0219543,90,0.00666667
250,1000,0.532785,2.24237e+14,0.0355632,90,0.004
400,1000,4.09933,1.86205e+15,0.0535741,90,0.0025
500,1000,0.564952,2.05212e+15,0.0710516,90,0.002
1000,1000,0.00248547,1.53676e+14,0.128752,90,0.001
2000,1000,6.6119,1.34826e+15,0.253089,90,0.0005
3500,1000,2.55421,2.47932e+15,0.451992,90,0.000285714
5000,1000,2.71295,7.63826e+14,0.626809,90,0.0002
7500,1000,0.693948,1.04143e+15,0.944025,90,0.000133333
10000,1000,2.44971,6.20813e+14,1.24158,90,0.0001
5,1000,1.9006,4.09219e+12,0.0012563,90,0.2
10,1000,9.6288,1.78144e+13,0.0016824,90,0.1
30,1000,0.0813514,1.13546e+14,0.0045007,90,0.0333333
40,1000,3.74287,7.2422e+14,0.0058794,90,0.025
50,1000,0.61602,4.41807e+14,0.0072794,90,0.02
75,1000,0.89277,6.3798e+14,0.011186,90,0.0133333
100,1000,1.48881,1.12968e+15,0.0144386,90,0.01
125,1000,6.04926,1.71691e+14,0.0187745,90,0.008
150,1000,3.50348,7.93078e+14,0.0218718,90,0.00666667
250,1000,2.02704,3.74056e+14,0.0371161,90,0.004
400,1000,14.2538,1.99867e+15,0.0538318,90,0.0025
500,1000,13.6356,4.62922e+14,0.0661278,90,0.002
1000,1000,13.7894,2.2338e+15,0.1298,90,0.001
2000,1000,12.6676,1.92646e+15,0.294082,90,0.0005
3500,1000,3.26477,8.35081e+14,0.45512,90,0.000285714
5000,1000,1.26512,2.22451e+15,0.626469,90,0.0002
7500,1000,2.2857,7.83587e+14,0.962302,90,0.000133333
10000,1000,9.07767,2.03226e+15,1.23186,90,0.0001
5,1000,10.6788,7.17866e+12,0.0011763,90,0.2
10,1000,5.42315,2.78679e+13,0.0017493,90,0.1
30,1000,9.46059,7.46766e+13,0.0044141,90,0.0333333
40,1000,18.1947,1.10651e+14,0.0057233,90,0.025
50,1000,12.6914,6.73635e+15,0.0072591,90,0.02
75,1000,13.4328,1.37159e+15,0.0112435,90,0.0133333
100,1000,9.65567,3.06446e+14,0.0145843,90,0.01
125,1000,7.0211,3.60621e+14,0.0179837,90,0.008
150,1000,5.91527,5.71763e+14,0.0218369,90,0.00666667
250,1000,4.38175,2.02782e+15,0.0316682,90,0.004
400,1000,1.25412,7.1817e+15,0.0535558,90,0.0025
500,1000,3.16394,3.35128e+14,0.0665682,90,0.002
1000,1000,5.0968,1.30319e+15,0.126943,90,0.001
2000,1000,1.5047,1.6538e+15,0.254962,90,0.0005
3500,1000,6.51873,2.36716e+14,0.447915,90,0.000285714
5000,1000,12.8934,2.6369e+15,0.639622,90,0.0002
7500,1000,0.256846,2.55325e+15,0.96808,90,0.000133333
10000,1000,0.207872,1.53259e+15,1.25093,90,0.0001
5,1000,4.8668,7.88329e+12,0.0012339,90,0.2
10,1000,1.99186,4.06963e+13,0.0019986,90,0.1
30,1000,1.44979,6.65574e+13,0.0047704,90,0.0333333
40,1000,1.19174,2.24992e+14,0.0061166,90,0.025
50,1000,3.69819,1.40461e+14,0.0076827,90,0.02
75,1000,1.1759,6.60513e+14,0.0112666,90,0.0133333
100,1000,0.060442,1.21738e+14,0.0147248,90,0.01
125,1000,3.2972,2.0129e+14,0.0181417,90,0.008
150,1000,0.616032,1.85281e+16,0.0219171,90,0.00666667
250,1000,7.77908,1.37678e+15,0.036167,90,0.004
400,1000,2.04289,6.42631e+15,0.0531566,90,0.0025
500,1000,1.32977,4.08134e+14,0.0659833,90,0.002
1000,1000,8.74366,1.62545e+15,0.131077,90,0.001
2000,1000,9.41925,1.47512e+15,0.249613,90,0.0005
3500,1000,6.97102,2.73235e+15,0.444352,90,0.000285714
5000,1000,0.0305494,2.86098e+15,0.622828,90,0.0002
7500,1000,1.21845,3.32886e+15,0.960363,90,0.000133333
10000,1000,1.75976,2.64126e+15,1.26845,90,0.0001
5,1000,5.53875,2.48719e+12,0.0011696,90,0.2
10,1000,2.42744,8.73849e+12,0.0018893,90,0.1
30,1000,11.8149,7.3853e+16,0.0045573,90,0.0333333
40,1000,8.38191,6.0671e+14,0.0059029,90,0.025
50,1000,4.40976,6.94765e+14,0.0074053,90,0.02
75,1000,4.04905,8.1811e+13,0.011267,90,0.0133333
100,1000,2.03197,1.03143e+14,0.0146108,90,0.01
125,1000,6.63985,1.50083e+15,0.0188827,90,0.008
150,1000,9.85069,8.31507e+14,0.0222491,90,0.00666667
250,1000,11.9086,4.22097e+15,0.0368154,90,0.004
400,1000,4.89482,7.30782e+14,0.0549297,90,0.0025
500,1000,10.7562,7.56434e+15,0.0703192,90,0.002
1000,1000,6.05621,1.80986e+15,0.13498,90,0.001
2000,1000,2.48359,1.54649e+15,0.250049,90,0.0005
3500,1000,12.5053,2.17244e+15,0.45834,90,0.000285714
5000,1000,2.56206,3.38659e+15,0.627619,90,0.0002
7500,1000,5.11886,2.31078e+15,0.966132,90,0.000133333
10000,1000,7.06199,3.60265e+15,1.26556,90,0.0001
5,1000,7.14843,3.06622e+12,0.001076,90,0.2
10,1000,1.61939,9.19402e+12,0.0017684,90,0.1
30,1000,4.25311,5.66926e+13,0.0041787,90,0.0333333
40,1000,7.35451,4.39108e+13,0.005297,90,0.025
50,1000,1.25793,9.82191e+14,0.0072454,90,0.02
75,1000,0.34006,3.18953e+14,0.0111993,90,0.0133333
100,1000,6.22919,2.11158e+14,0.014527,90,0.01
125,1000,6.8634,1.13122e+15,0.0182418,90,0.008
150,1000,3.57388,8.96852e+13,0.0217684,90,0.00666667
250,1000,2.64444,4.72486e+15,0.0359727,90,0.004
400,1000,14.1795,2.99439e+15,0.0550572,90,0.0025
500,1000,13.8884,1.80635e+15,0.0656416,90,0.002
1000,1000,9.9857,8.65598e+14,0.126812,90,0.001
2000,1000,3.86407,1.42727e+15,0.248099,90,0.0005
3500,1000,4.3409,1.37841e+15,0.453128,90,0.000285714
5000,1000,2.20454,1.21684e+15,0.626633,90,0.0002
7500,1000,5.58871,1.2273e+15,0.977362,90,0.000133333
10000,1000,4.1818,2.50693e+15,1.29585,90,0.0001
5,1000,14.5924,3.31199e+12,0.0010971,90,0.2
10,1000,6.20374,8.41304e+12,0.0017413,90,0.1
30,1000,16.8421,2.2754e+13,0.0045526,90,0.0333333
40,1000,16.2306,6.25508e+14,0.0061489,90,0.025
50,1000,13.6121,2.6152e+13,0.0076105,90,0.02
75,1000,10.6243,1.66641e+14,0.0113988,90,0.0133333
100,1000,9.60367,7.29573e+13,0.0148359,90,0.01
125,1000,10.5319,8.00087e+14,0.018446,90,0.008
150,1000,9.80479,5.20953e+14,0.0220384,90,0.00666667
250,1000,14.5113,8.36119e+15,0.0366202,90,0.004
400,1000,10.2491,3.80198e+15,0.0535465,90,0.0025
500,1000,7.41963,4.89413e+14,0.0661673,90,0.002
1000,1000,12.985,4.18136e+14,0.129429,90,0.001
2000,1000,18.8663,3.87675e+15,0.255888,90,0.0005
3500,1000,13.701,3.70295e+15,0.454219,90,0.000285714
5000,1000,5.9553,1.86112e+15,0.628747,90,0.0002
7500,1000,6.51636,1.81263e+15,0.965273,90,0.000133333
10000,1000,9.16676,2.16654e+15,1.26975,90,0.0001
5,1000,1.55314,5.93127e+12,0.0011686,90,0.2
10,1000,0.30063,2.19252e+13,0.0019356,90,0.1
30,1000,4.90022,1.42406e+14,0.0045108,90,0.0333333
40,1000,3.23358,9.1521e+13,0.0059374,90,0.025
50,1000,7.39189,6.62543e+14,0.0073157,90,0.02
75,1000,0.143679,7.03583e+13,0.010742,90,0.0133333
100,1000,6.87768,1.95552e+15,0.0144996,90,0.01
125,1000,3.10484,1.12532e+14,0.0182147,90,0.008
150,1000,5.75192,9.42996e+14,0.0220216,90,0.00666667
250,1000,2.00803,1.34634e+14,0.032776,90,0.004
400,1000,1.36057,5.27729e+13,0.0543693,90,0.0025
500,1000,0.537236,7.70941e+14,0.0648841,90,0.002
1000,1000,5.27894,5.64748e+15,0.125195,90,0.001
2000,1000,10.4084,2.22054e+14,0.255691,90,0.0005
3500,1000,3.64932,2.44898e+15,0.450553,90,0.000285714
5000,1000,3.92051,1.02476e+15,0.628143,90,0.0002
7500,1000,11.6487,1.26018e+15,0.947584,90,0.000133333
10000,1000,0.0189959,2.68768e+15,1.25197,90,0.0001
5,1000,4.34835,4.84833e+12,0.0011783,90,0.2
10,1000,2.43289,5.68239e+13,0.0019392,90,0.1
30,1000,12.2402,3.30004e+13,0.0046232,90,0.0333333
40,1000,12.5561,7.90847e+13,0.0061646,90,0.025
50,1000,12.3947,6.53722e+14,0.0075209,90,0.02
75,1000,14.3918,9.58987e+13,0.0104831,90,0.0133333
100,1000,6.75735,2.5935e+14,0.0149537,90,0.01
125,1000,7.4426,1.15083e+14,0.0163137,90,0.008
150,1000,3.56889,1.29746e+14,0.021898,90,0.00666667
250,1000,4.22271,4.35118e+14,0.0357178,90,0.004
400,1000,3.02457,2.15431e+15,0.052703,90,0.0025
500,1000,0.700791,2.8594e+15,0.0654812,90,0.002
1000,1000,3.18169,3.94334e+15,0.124173,90,0.001
2000,1000,2.93963,2.43657e+15,0.246592,90,0.0005
3500,1000,1.57981,3.14124e+15,0.460282,90,0.000285714
5000,1000,1.04466,8.83813e+14,0.619783,90,0.0002
7500,1000,1.05656,1.92461e+14,0.952768,90,0.000133333
10000,1000,0.212574,4.74304e+15,1.26714,90,0.0001
5,1000,1.70633,1.19393e+13,0.0011411,90,0.2
10,1000,2.98121,5.96853e+13,0.0017794,90,0.1
30,1000,1.25931,4.02833e+13,0.0045091,90,0.0333333
40,1000,2.00094,9.02922e+14,0.0059326,90,0.025
50,1000,4.61893,6.71701e+13,0.0073484,90,0.02
75,1000,2.25326,4.53451e+13,0.0109882,90,0.0133333
100,1000,3.18017,1.04437e+14,0.0143929,90,0.01
125,1000,3.75771,7.53106e+14,0.0187572,90,0.008
150,1000,5.71878,4.4064e+15,0.0225708,90,0.00666667
250,1000,3.96877,3.65171e+14,0.0357472,90,0.004
400,1000,2.06276,6.1326e+15,0.0535734,90,0.0025
500,1000,5.0042,1.58551e+14,0.0657313,90,0.002
1000,1000,1.28415,5.1217e+15,0.123017,90,0.001
2000,1000,3.97252,7.1537e+15,0.265726,90,0.0005
3500,1000,0.524225,2.11026e+14,0.438959,90,0.000285714
5000,1000,3.82821,2.55446e+15,0.626779,90,0.0002
7500,1000,1.03367,4.56022e+15,0.971428,90,0.000133333
10000,1000,5.2524,2.92944e+15,1.24853,90,0.0001
5,1000,15.3707,1.0861e+13,0.0011898,90,0.2
10,1000,14.5819,1.04845e+14,0.0018285,90,0.1
30,1000,11.352,2.47548e+14,0.004447,90,0.0333333
40,1000,3.79203,4.8506e+13,0.005792,90,0.025
50,1000,2.84072,2.78978e+13,0.0072865,90,0.02
75,1000,6.39928,3.00976e+14,0.009863,90,0.0133333
100,1000,4.78075,1.56334e+14,0.0145553,90,0.01
125,1000,8.34533,3.28776e+15,0.0158847,90,0.008
150,1000,0.296764,1.57116e+14,0.0216789,90,0.00666667
250,1000,5.02171,1.00778e+16,0.0355279,90,0.004
400,1000,5.02679,4.44603e+15,0.0530067,90,0.0025
500,1000,1.23052,6.06642e+13,0.0658721,90,0.002
1000,1000,2.17739,2.1726e+15,0.123573,90,0.001
2000,1000,0.168851,5.27395e+15,0.265419,90,0.0005
3500,1000,0.316821,1.79642e+15,0.440165,90,0.000285714
5000,1000,7.38823,1.27848e+15,0.629472,90,0.0002
7500,1000,6.75908,2.88172e+15,0.957748,90,0.000133333
10000,1000,1.7827,1.96073e+15,1.27979,90,0.0001
5,1000,2.09257,5.3447e+12,0.0011489,90,0.2
10,1000,2.96096,2.7248e+13,0.0021129,90,0.1
30,1000,2.43056,2.78896e+13,0.0045479,90,0.0333333
40,1000,1.5255,8.02545e+14,0.0059994,90,0.025
50,1000,3.13678,5.57161e+14,0.0067983,90,0.02
75,1000,0.200478,1.72056e+14,0.0111946,90,0.0133333
100,1000,5.5049,5.82346e+14,0.0145674,90,0.01
125,1000,2.67484,1.21986e+15,0.0181143,90,0.008
150,1000,0.751232,4.85984e+14,0.0215394,90,0.00666667
250,1000,1.06571,1.17828e+15,0.0374337,90,0.004
400,1000,3.315,1.60259e+15,0.0575873,90,0.0025
500,1000,6.25927,3.95473e+15,0.0668224,90,0.002
1000,1000,15.8705,1.55295e+15,0.128555,90,0.001
2000,1000,11.8253,1.93243e+15,0.253914,90,0.0005
3500,1000,5.4823,4.11849e+15,0.44138,90,0.000285714
5000,1000,13.1779,1.04946e+15,0.631259,90,0.0002
7500,1000,7.48335,2.90167e+15,0.962738,90,0.000133333
10000,1000,5.1079,1.11122e+15,1.24192,90,0.0001
5,1000,12.4648,4.8129e+12,0.0012095,90,0.2
10,1000,8.65051,2.89116e+13,0.0019051,90,0.1
30,1000,6.73539,2.19338e+16,0.0047507,90,0.0333333
40,1000,3.97659,4.23086e+14,0.0060932,90,0.025
50,1000,0.753291,5.63849e+13,0.0073411,90,0.02
75,1000,7.64137,3.61044e+14,0.0113301,90,0.0133333
100,1000,0.869409,1.98626e+14,0.0149745,90,0.01
125,1000,10.3523,4.56751e+14,0.0181982,90,0.008
150,1000,9.12114,2.95308e+14,0.0210928,90,0.00666667
250,1000,5.01423,5.29577e+15,0.0367198,90,0.004
400,1000,0.339141,3.96593e+14,0.0540995,90,0.0025
500,1000,10.4687,3.10234e+15,0.0644871,90,0.002
1000,1000,2.01844,1.02103e+15,0.124026,90,0.001
2000,1000,3.9987,2.59536e+15,0.261685,90,0.0005
3500,1000,4.18386,7.92365e+13,0.460228,90,0.000285714
5000,1000,4.8153,1.64206e+15,0.627675,90,0.0002
7500,1000,1.14048,3.03769e+15,1.00762,90,0.000133333
10000,1000,0.55936,4.08443e+15,1.30778,90,0.0001
5,1000,1.64986,6.07702e+12,0.0011357,90,0.2
10,1000,5.7454,5.07246e+13,0.0018099,90,0.1
30,1000,5.924,4.6574e+13,0.0045255,90,0.0333333
40,1000,6.48984,2.27843e+14,0.0059207,90,0.025
50,1000,8.29668,1.5796e+14,0.0075768,90,0.02
75,1000,2.0533,1.96257e+13,0.0110494,90,0.0133333
100,1000,3.74416,4.45999e+14,0.0146102,90,0.01
125,1000,2.76354,7.06862e+14,0.0188604,90,0.008
150,1000,2.77962,3.9456e+14,0.0222325,90,0.00666667
250,1000,6.04765,6.98701e+13,0.0370211,90,0.004
400,1000,6.06451,1.06498e+15,0.0572539,90,0.0025
500,1000,9.0755,4.96446e+15,0.0696171,90,0.002
1000,1000,3.33292,1.71689e+15,0.124482,90,0.001
2000,1000,0.747653,2.45011e+15,0.253662,90,0.0005
3500,1000,2.93183,1.91507e+14,0.480288,90,0.000285714
5000,1000,5.27871,3.03878e+15,0.635882,90,0.0002
7500,1000,9.62505,4.89893e+15,0.970864,90,0.000133333
10000,1000,7.2739,2.00465e+15,1.25993,90,0.0001
5,1000,7.75136,1.11483e+13,0.0012722,90,0.2
10,1000,12.2028,1.76749e+13,0.0018021,90,0.1
30,1000,8.83462,1.8275e+14,0.0046006,90,0.0333333
40,1000,5.76013,1.30458e+14,0.0064705,90,0.025
