S0,K,T,r,v,price
100,76,0.11,0.025,0.53,0.3716839712047798
100,76,0.11,0.025,0.61,0.6828472557837196
100,76,0.11,0.025,0.69,1.081541026043284
100,76,0.11,0.025,0.8,1.7481626083186363
100,76,0.11,0.04,0.05,0.0
100,76,0.11,0.04,0.13,0.0
100,76,0.11,0.04,0.21,4.1461570839609355e-05
100,76,0.11,0.04,0.29,0.004467634827377936
100,76,0.11,0.04,0.37,0.04184936464149959
100,76,0.11,0.04,0.45,0.15416973597867203
100,76,0.11,0.04,0.53,0.36364030643867307
100,76,0.11,0.04,0.61,0.6708273912711028
100,76,0.11,0.04,0.69,1.0655538174177992
100,76,0.11,0.04,0.8,1.7270398065063548
100,76,0.11,0.055,0.05,0.0
100,76,0.11,0.055,0.13,0.0
100,76,0.11,0.055,0.21,3.734161621793548e-05
100,76,0.11,0.055,0.29,0.00421316472084059
100,76,0.11,0.055,0.37,0.04026027852782626
100,76,0.11,0.055,0.45,0.14988737611429465
100,76,0.11,0.055,0.53,0.35578054057450076
100,76,0.11,0.055,0.61,0.6590431161418726
100,76,0.11,0.055,0.69,1.04984540097885
100,76,0.11,0.055,0.8,1.7062443697288847
100,76,0.11,0.07,0.05,0.0
100,76,0.11,0.07,0.13,0.0
100,76,0.11,0.07,0.21,3.3618305431596446e-05
100,76,0.11,0.07,0.29,0.003972637555032856
100,76,0.11,0.07,0.37,0.03872964203109663
100,76,0.11,0.07,0.45,0.14572285061136858
100,76,0.11,0.07,0.53,0.34809484132372004
100,76,0.11,0.07,0.61,0.6474802178598498
100,76,0.11,0.07,0.69,1.0343970794609634
100,76,0.11,0.07,0.8,1.685750678185105
100,76,0.11,0.1,0.05,0.0
100,76,0.11,0.1,0.13,0.0
100,76,0.11,0.1,0.21,2.7215731120071615e-05
100,76,0.11,0.1,0.29,0.0035303425148963336
100,76,0.11,0.1,0.37,0.035834092358652495
100,76,0.11,0.1,0.45,0.13772932794897413
100,76,0.11,0.1,0.53,0.3332190234327501
100,76,0.11,0.1,0.61,0.6249821104299315
100,76,0.11,0.1,0.69,1.0042332117311428
100,76,0.11,0.1,0.8,1.6456081716088713
100,80,0.11,0.01,0.05,0.0
100,80,0.11,0.01,0.13,6.54676041913188e-08
100,80,0.11,0.01,0.21,0.0010481454979713901
100,80,0.11,0.01,0.29,0.028278720962686826
100,80,0.11,0.01,0.37,0.14449298251028808
100,80,0.11,0.01,0.45,0.38502342967336844
100,80,0.11,0.01,0.53,0.7463880569544292
100,80,0.11,0.01,0.61,1.2097633409835187
100,80,0.11,0.01,0.69,1.7547768867475315
100,80,0.11,0.01,0.8,2.6060480965250727
100,80,0.11,0.025,0.05,0.0
100,80,0.11,0.025,0.13,5.300531835821066e-08
100,80,0.11,0.025,0.21,0.0009598966833115337
100,80,0.11,0.025,0.29,0.026889172550516066
100,80,0.11,0.025,0.37,0.1396749054523775
100,80,0.11,0.025,0.45,0.37548326072553284
100,80,0.11,0.025,0.53,0.7318021634489866
100,80,0.11,0.025,0.61,1.1903272332160835
100,80,0.11,0.025,0.69,1.7308847912727177
100,80,0.11,0.025,0.8,2.576737161483986
100,80,0.11,0.04,0.05,0.0
100,80,0.11,0.04,0.13,4.286035272057562e-08
100,80,0.11,0.04,0.21,0.0008788666733498419
100,80,0.11,0.04,0.29,0.025567175292517168
100,80,0.11,0.04,0.37,0.1350232524599598
100,80,0.11,0.04,0.45,0.3662048669424206
100,80,0.11,0.04,0.53,0.7175575234593216
100,80,0.11,0.04,0.61,1.1712975184111352
100,80,0.11,0.04,0.69,1.7074532124080968
100,80,0.11,0.04,0.8,2.547948453967743
100,80,0.11,0.055,0.05,0.0
100,80,0.11,0.055,0.13,3.4612049587641454e-08
100,80,0.11,0.055,0.21,0.000804434357184887
100,80,0.11,0.055,0.29,0.024308225022342013
100,80,0.11,0.055,0.37,0.13052633989491746
100,80,0.11,0.055,0.45,0.35716636610017166
100,80,0.11,0.055,0.53,0.7036206654172578
100,80,0.11,0.055,0.61,1.1526280904058346
100,80,0.11,0.055,0.69,1.684423559963882
100,80,0.11,0.055,0.8,2.5196071231255974
100,80,0.11,0.07,0.05,0.0
100,80,0.11,0.07,0.13,2.7914255582327415e-08
100,80,0.11,0.07,0.21,0.0007360613309697444
100,80,0.11,0.07,0.29,0.0231088718685056
100,80,0.11,0.07,0.37,0.126176191481382
100,80,0.11,0.07,0.45,0.34835474575436065
100,80,0.11,0.07,0.53,0.6899727080776503
100,80,0.11,0.07,0.61,1.1342942173130868
100,80,0.11,0.07,0.69,1.661765036811794
100,80,0.11,0.07,0.8,2.4916736107771067
100,80,0.11,0.1,0.05,0.0
100,80,0.11,0.1,0.13,1.8084505854580498e-08
100,80,0.11,0.1,0.21,0.0006156064158303495
100,80,0.11,0.1,0.29,0.020876947380047722
100,80,0.11,0.1,0.37,0.11789191978217159
100,80,0.11,0.1,0.45,0.3313746736551745
100,80,0.11,0.1,0.53,0.6634921858037354
100,80,0.11,0.1,0.61,1.0985681439737744
100,80,0.11,0.1,0.69,1.6174839757903792
100,80,0.11,0.1,0.8,2.436938095604397
100,84,0.11,0.01,0.05,0.0
100,84,0.11,0.01,0.13,2.0084054630836248e-05
100,84,0.11,0.01,0.21,0.011861036438431592
100,84,0.11,0.01,0.29,0.11707647630594453
100,84,0.11,0.01,0.37,0.38264518392664104
100,84,0.11,0.01,0.45,0.8001014895658919
100,84,0.11,0.01,0.53,1.3364556635155007
100,84,0.11,0.01,0.61,1.9610568738036342
100,84,0.11,0.01,0.69,2.650668013627521
100,84,0.11,0.01,0.8,3.6751242213459903
100,84,0.11,0.025,0.05,0.0
100,84,0.11,0.025,0.13,1.691790231477629e-05
100,84,0.11,0.025,0.21,0.01102494002573028
100,84,0.11,0.025,0.29,0.1121540597542425
100,84,0.11,0.025,0.37,0.37151562503601426
100,84,0.11,0.025,0.45,0.7825296896055999
100,84,0.11,0.025,0.53,1.312999864921518
100,84,0.11,0.025,0.61,1.9324501925330984
100,84,0.11,0.025,0.69,2.617599017668412
100,84,0.11,0.025,0.8,3.6368566316152866
100,84,0.11,0.04,0.05,0.0
100,84,0.11,0.04,0.13,1.4237424659311828e-05
100,84,0.11,0.04,0.21,0.01024621168937904
100,84,0.11,0.04,0.29,0.10744172878531615
100,84,0.11,0.04,0.37,0.36073960860697074
100,84,0.11,0.04,0.45,0.7654189155322889
100,84,0.11,0.04,0.53,1.2900849347599899
100,84,0.11,0.04,0.61,1.9044461421296086
100,84,0.11,0.04,0.69,2.5851822506013176
100,84,0.11,0.04,0.8,3.599296734127754
100,84,0.11,0.055,0.05,0.0
100,84,0.11,0.055,0.13,1.1969294678452131e-05
100,84,0.11,0.055,0.21,0.009520331332712802
100,84,0.11,0.055,0.29,0.10292412589124109
100,84,0.11,0.055,0.37,0.3502870872866538
100,84,0.11,0.055,0.45,0.7487222709443461
100,84,0.11,0.055,0.53,1.2676472074078093
100,84,0.11,0.055,0.61,1.8769650032751122
100,84,0.11,0.055,0.69,2.553323250859455
100,84,0.11,0.055,0.8,3.5623312532628364
100,84,0.11,0.07,0.05,0.0
100,84,0.11,0.07,0.13,1.0051601961401379e-05
100,84,0.11,0.07,0.21,0.008843556275322573
100,84,0.11,0.07,0.29,0.09859044654269174
100,84,0.11,0.07,0.37,0.3401395894635863
100,84,0.11,0.07,0.45,0.7324133945455339
100,84,0.11,0.07,0.53,1.2456519498379088
100,84,0.11,0.07,0.61,1.8499643317424808
100,84,0.11,0.07,0.69,2.5219724642963066
100,84,0.11,0.07,0.8,3.5259030363998924
100,84,0.11,0.1,0.05,0.0
100,84,0.11,0.1,0.13,7.065108186291376e-06
100,84,0.11,0.1,0.21,0.007624261347713954
100,84,0.11,0.1,0.29,0.09044004955834273
100,84,0.11,0.1,0.37,0.32070557615463813
100,84,0.11,0.1,0.45,0.7008861376817103
100,84,0.11,0.1,0.53,1.202899626857561
100,84,0.11,0.1,0.61,1.7972986469317385
100,84,0.11,0.1,0.69,2.460675310151214
100,84,0.11,0.1,0.8,3.4545161585915305
100,88,0.11,0.01,0.05,0.0
100,88,0.11,0.01,0.13,0.001567473659991402
100,88,0.11,0.01,0.21,0.0810526819802406
100,88,0.11,0.01,0.29,0.37375827912054777
100,88,0.11,0.01,0.37,0.8642876398443273
100,88,0.11,0.01,0.45,1.4921190051419624
100,88,0.11,0.01,0.53,2.2111009444622964
100,88,0.11,0.01,0.61,2.9914559556068125
100,88,0.11,0.01,0.69,3.814213677581639
100,88,0.11,0.01,0.8,4.992752134826217
100,88,0.11,0.025,0.05,0.0
100,88,0.11,0.025,0.13,0.0013714837014136116
100,88,0.11,0.025,0.21,0.07637420248999344
100,88,0.11,0.025,0.29,0.36048940804671864
100,88,0.11,0.025,0.37,0.8425364341508931
100,88,0.11,0.025,0.45,1.4632176231740295
100,88,0.11,0.025,0.53,2.1763538346946083
100,88,0.11,0.025,0.61,2.951904322449011
100,88,0.11,0.025,0.69,3.770651465674518
100,88,0.11,0.025,0.8,4.944630431709931
100,88,0.11,0.04,0.05,0.0
100,88,0.11,0.04,0.13,0.0011991303208317863
100,88,0.11,0.04,0.21,0.07196340366102505
100,88,0.11,0.04,0.29,0.34772708648334216
100,88,0.11,0.04,0.37,0.8214398093626559
100,88,0.11,0.04,0.45,1.4350644593779367
100,88,0.11,0.04,0.53,2.1424194130347245
100,88,0.11,0.04,0.61,2.913213211939611
100,88,0.11,0.04,0.69,3.727986982851392
100,88,0.11,0.04,0.8,4.8974473212456235
100,88,0.11,0.055,0.05,0.0
100,88,0.11,0.055,0.13,0.0010475491716943248
100,88,0.11,0.055,0.21,0.06779891245098486
100,88,0.11,0.055,0.29,0.3354265646213349
100,88,0.11,0.055,0.37,0.8009281461472553
100,88,0.11,0.055,0.45,1.40756708376773
100,88,0.11,0.055,0.53,2.109184861877614
100,88,0.11,0.055,0.61,2.87525168222377
100,88,0.11,0.055,0.69,3.686074322461753
100,88,0.11,0.055,0.8,4.851038636321056
100,88,0.11,0.07,0.05,0.0
100,88,0.11,0.07,0.13,0.0009143020834479094
100,88,0.11,0.07,0.21,0.06386465916696235
100,88,0.11,0.07,0.29,0.3235592378760966
100,88,0.11,0.07,0.37,0.7809617407251639
100,88,0.11,0.07,0.45,1.3806741203751125
100,88,0.11,0.07,0.53,2.0765896206151173
100,88,0.11,0.07,0.61,2.8379514926772935
100,88,0.11,0.07,0.69,3.6448377400868046
100,88,0.11,0.07,0.8,4.8053199868382555
100,88,0.11,0.1,0.05,0.0
100,88,0.11,0.1,0.13,0.000694512994270464
100,88,0.11,0.1,0.21,0.05663324857675018
100,88,0.11,0.1,0.29,0.30103998660956227
100,88,0.11,0.1,0.37,0.7425537109440088
100,88,0.11,0.1,0.45,1.3285718401184032
100,88,0.11,0.1,0.53,2.0131659989637423
100,88,0.11,0.1,0.61,2.7651668414186235
100,88,0.11,0.1,0.69,3.5642107699322967
100,88,0.11,0.1,0.8,4.71575510359946
100,92,0.11,0.01,0.05,4.9041440543816556e-08
100,92,0.11,0.01,0.13,0.03872424840844657
100,92,0.11,0.01,0.21,0.3627224089874354
100,92,0.11,0.01,0.29,0.9590397877930812
100,92,0.11,0.01,0.37,1.7067856650719069
100,92,0.11,0.01,0.45,2.538366629424396
100,92,0.11,0.01,0.53,3.419421922268049
100,92,0.11,0.01,0.61,4.331433523976648
100,92,0.11,0.01,0.69,5.2636877548654555
100,92,0.11,0.01,0.8,6.566875935956571
100,92,0.11,0.025,0.05,2.8522411255552256e-08
100,92,0.11,0.025,0.13,0.0350803918049307
100,92,0.11,0.025,0.21,0.34604606879917127
100,92,0.11,0.025,0.29,0.930733732906155
100,92,0.11,0.025,0.37,1.6699565690682583
100,92,0.11,0.025,0.45,2.495240859338856
100,92,0.11,0.025,0.53,3.3714653044729763
100,92,0.11,0.025,0.61,4.279626579147698
100,92,0.11,0.025,0.69,5.208709509788016
100,92,0.11,0.025,0.8,6.508303811718408
100,92,0.11,0.04,0.05,1.6450288766041123e-08
100,92,0.11,0.04,0.13,0.031767666418979594
100,92,0.11,0.04,0.21,0.3301807292082144
100,92,0.11,0.04,0.29,0.9034382431555465
100,92,0.11,0.04,0.37,1.634228037502748
100,92,0.11,0.04,0.45,2.4532638679554943
100,92,0.11,0.04,0.53,3.324685837293871
100,92,0.11,0.04,0.61,4.2290159042348
100,92,0.11,0.04,0.69,5.154940731183744
100,92,0.11,0.04,0.8,6.450954743753472
100,92,0.11,0.055,0.05,9.407647663364674e-09
100,92,0.11,0.055,0.13,0.028752410481878217
100,92,0.11,0.055,0.21,0.3150487658328837
100,92,0.11,0.055,0.29,0.8770374563631798
100,92,0.11,0.055,0.37,1.5994534640579734
100,92,0.11,0.055,0.45,2.4122643416606686
100,92,0.11,0.055,0.53,3.278893930381273
100,92,0.11,0.055,0.61,4.179396412731422
100,92,0.11,0.055,0.69,5.1021640386126315
100,92,0.11,0.055,0.8,6.394597806001657
100,92,0.11,0.07,0.05,5.334334114429541e-09
100,92,0.11,0.07,0.13,0.026007283761584683
100,92,0.11,0.07,0.21,0.30059927706957357
100,92,0.11,0.07,0.29,0.8514638388434008
100,92,0.11,0.07,0.37,1.5655513303465403
100,92,0.11,0.07,0.45,2.3721508323479235
100,92,0.11,0.07,0.53,3.2339896308499783
100,92,0.11,0.07,0.61,4.130661426166544
100,92,0.11,0.07,0.69,5.050268826268757
100,92,0.11,0.07,0.8,6.3391159858454795
100,92,0.11,0.1,0.05,1.6713944411721e-09
100,92,0.11,0.1,0.13,0.021234896112464968
100,92,0.11,0.1,0.21,0.2735921177393604
100,92,0.11,0.1,0.29,0.8026113699131774
100,92,0.11,0.1,0.37,1.5001553955627274
100,92,0.11,0.1,0.45,2.2943529828138565
100,92,0.11,0.1,0.53,3.1465998267647857
100,92,0.11,0.1,0.61,4.035591180753654
100,92,0.11,0.1,0.69,4.948853770583534
100,92,0.11,0.1,0.8,6.230496785932757
100,96,0.11,0.01,0.05,0.0029510251990335383
100,96,0.11,0.01,0.13,0.36971037057309014
100,96,0.11,0.01,0.21,1.144260777565893
100,96,0.11,0.01,0.29,2.0513654359536773
100,96,0.11,0.01,0.37,3.010516665329231
100,96,0.11,0.01,0.45,3.994524774266579
100,96,0.11,0.01,0.53,4.99187457136289
100,96,0.11,0.01,0.61,5.996841336116375
100,96,0.11,0.01,0.69,7.006223538091662
100,96,0.11,0.01,0.8,8.397848891136736
100,96,0.11,0.025,0.05,0.0021763080842307683
100,96,0.11,0.025,0.13,0.3454592203285274
100,96,0.11,0.025,0.21,1.1038047749190139
100,96,0.11,0.025,0.29,2.001941875726033
100,96,0.11,0.025,0.37,2.955389922701057
100,96,0.11,0.025,0.45,3.935357807191466
100,96,0.11,0.025,0.53,4.929619097597417
100,96,0.11,0.025,0.61,5.932092149697943
100,96,0.11,0.025,0.69,6.939377181467761
100,96,0.11,0.025,0.8,8.328557103047897
100,96,0.11,0.04,0.05,0.0015961880625325574
100,96,0.11,0.04,0.13,0.32287563204606706
100,96,0.11,0.04,0.21,1.0651687739555056
100,96,0.11,0.04,0.29,1.9543138214656703
100,96,0.11,0.04,0.37,2.902011781848148
100,96,0.11,0.04,0.45,3.8778936287748444
100,96,0.11,0.04,0.53,4.869027149493263
100,96,0.11,0.04,0.61,5.868972996704161
100,96,0.11,0.04,0.69,6.874132844401718
100,96,0.11,0.04,0.8,8.260836411850336
100,96,0.11,0.055,0.05,0.0011636971647805828
100,96,0.11,0.055,0.13,0.30176900964337583
100,96,0.11,0.055,0.21,1.028111271337028
100,96,0.11,0.055,0.29,1.9082113955488647
100,96,0.11,0.055,0.37,2.850095869771765
100,96,0.11,0.055,0.45,3.8218368200714745
100,96,0.11,0.055,0.53,4.809795505806176
100,96,0.11,0.055,0.61,5.807175823279555
100,96,0.11,0.055,0.69,6.8101787695493075
100,96,0.11,0.055,0.8,8.194370942536512
100,96,0.11,0.07,0.05,0.0008430953978732842
100,96,0.11,0.07,0.13,0.28201029600362076
100,96,0.11,0.07,0.21,0.9924905333850227
100,96,0.11,0.07,0.29,1.863485510621025
100,96,0.11,0.07,0.37,2.7994904502136024
100,96,0.11,0.07,0.45,3.7670318803192564
100,96,0.11,0.07,0.53,4.75176826595857
100,96,0.11,0.07,0.61,5.746542472174371
100,96,0.11,0.07,0.69,6.747355834134787
100,96,0.11,0.07,0.8,8.12900172337203
100,96,0.11,0.1,0.05,0.00043404537879429284
100,96,0.11,0.1,0.13,0.246140604769944
100,96,0.11,0.1,0.21,0.9251717709130829
100,96,0.11,0.1,0.29,1.7777768746394433
100,96,0.11,0.1,0.37,2.7018223827161534
100,96,0.11,0.1,0.45,3.660794030697882
100,96,0.11,0.1,0.53,4.63894381551301
100,96,0.11,0.1,0.61,5.62839030446285
100,96,0.11,0.1,0.69,6.624726436709944
100,96,0.11,0.1,0.8,8.001169690758932
100,98,0.11,0.01,0.05,0.07725919995222716
100,98,0.11,0.01,0.13,0.851444528609877
100,98,0.11,0.01,0.21,1.8210853139253123
100,98,0.11,0.01,0.29,2.831017446429127
100,98,0.11,0.01,0.37,3.8550710773568193
100,98,0.11,0.01,0.45,4.885262611591944
100,98,0.11,0.01,0.53,5.918272213187999
100,98,0.11,0.01,0.61,6.952414924988965
100,98,0.11,0.01,0.69,7.986699563102468
100,98,0.11,0.01,0.8,9.407902300909308
100,98,0.11,0.025,0.05,0.06343784747394006
100,98,0.11,0.025,0.13,0.8066962037898312
100,98,0.11,0.025,0.21,1.7655458941988025
100,98,0.11,0.025,0.29,2.769884942351068
100,98,0.11,0.025,0.37,3.7903246426432835
100,98,0.11,0.025,0.45,4.8178669943894405
100,98,0.11,0.025,0.53,5.848773695499961
100,98,0.11,0.025,0.61,6.881154142576394
100,98,0.11,0.025,0.69,7.913905162811324
100,98,0.11,0.025,0.8,9.333252548740967
100,98,0.11,0.04,0.05,0.05197417149424665
100,98,0.11,0.04,0.13,0.764828942528877
100,98,0.11,0.04,0.21,1.7125788510654345
100,98,0.11,0.04,0.29,2.711095680601471
100,98,0.11,0.04,0.37,3.727756692527856
100,98,0.11,0.04,0.45,4.752528216154468
100,98,0.11,0.04,0.53,5.781239016701251
100,98,0.11,0.04,0.61,6.811785056558416
100,98,0.11,0.04,0.69,7.842944219626499
100,98,0.11,0.04,0.8,9.260375575617392
100,98,0.11,0.055,0.05,0.04245605782610109
100,98,0.11,0.055,0.13,0.725431372821185
100,98,0.11,0.055,0.21,1.6617793194969372
100,98,0.11,0.055,0.29,2.6542542068281283
100,98,0.11,0.055,0.37,3.666980165535305
100,98,0.11,0.055,0.45,4.6888656812695775
100,98,0.11,0.055,0.53,5.715292496975627
100,98,0.11,0.055,0.61,6.743935392038397
100,98,0.11,0.055,0.69,7.773448274646098
100,98,0.11,0.055,0.8,9.188904710336272
100,98,0.11,0.07,0.05,0.03456585528530403
100,98,0.11,0.07,0.13,0.6882499980376375
100,98,0.11,0.07,0.21,1.6129192184844257
100,98,0.11,0.07,0.29,2.599146786056686
100,98,0.11,0.07,0.37,3.6077901991091217
100,98,0.11,0.07,0.45,4.626680602439202
100,98,0.11,0.07,0.53,5.650740743823425
100,98,0.11,0.07,0.61,6.677414769337157
100,98,0.11,0.07,0.69,7.705230097556816
100,98,0.11,0.07,0.8,9.118655041212666
100,98,0.11,0.1,0.05,0.022667467897967863
100,98,0.11,0.1,0.13,0.6198232469773506
100,98,0.11,0.1,0.21,1.5204148779773992
100,98,0.11,0.1,0.29,2.493587042220222
100,98,0.11,0.1,0.37,3.493660404637455
100,98,0.11,0.1,0.45,4.506259579640621
100,98,0.11,0.1,0.53,5.52535401007144
100,98,0.11,0.1,0.61,6.547909111204776
100,98,0.11,0.1,0.69,7.572181538303155
100,98,0.11,0.1,0.8,8.981386005945557
100,99,0.11,0.01,0.05,0.24832749035715457
100,99,0.11,0.01,0.13,1.2140712335961459
100,99,0.11,0.01,0.21,2.2430949591217897
100,99,0.11,0.01,0.29,3.2832456378013517
100,99,0.11,0.01,0.37,4.326866008634562
100,99,0.11,0.01,0.45,5.371582659640681
100,99,0.11,0.01,0.53,6.416337880459802
100,99,0.11,0.01,0.61,7.460531456095162
100,99,0.11,0.01,0.69,8.503755883526678
100,99,0.11,0.01,0.8,9.936041676681878
100,99,0.11,0.025,0.05,0.21425916323701066
100,99,0.11,0.025,0.13,1.1577486077491992
100,99,0.11,0.025,0.21,2.179870812637577
100,99,0.11,0.025,0.29,3.216277666543539
100,99,0.11,0.025,0.37,4.257351817555602
100,99,0.11,0.025,0.45,5.300113520514794
100,99,0.11,0.025,0.53,6.3432524594860205
100,99,0.11,0.025,0.61,7.386043454553557
100,99,0.11,0.025,0.69,8.428010674563781
100,99,0.11,0.025,0.8,9.85873105604433
100,99,0.11,0.04,0.05,0.1849823157380874
100,99,0.11,0.04,0.13,1.10510995064223
100,99,0.11,0.04,0.21,2.1196912071993386
100,99,0.11,0.04,0.29,3.1519812843461468
100,99,0.11,0.04,0.37,4.19026606363583
100,99,0.11,0.04,0.45,5.23090124118356
100,99,0.11,0.04,0.53,6.27229796152142
100,99,0.11,0.04,0.61,7.313590658669063
100,99,0.11,0.04,0.69,8.354224963111893
100,99,0.11,0.04,0.8,9.783301186759862
100,99,0.11,0.055,0.05,0.1596629937462983
100,99,0.11,0.055,0.13,1.055561425471525
100,99,0.11,0.055,0.21,2.0620403844708406
100,99,0.11,0.055,0.29,3.089882621295568
100,99,0.11,0.055,0.37,4.125160946286019
100,99,0.11,0.055,0.45,5.163517197114686
100,99,0.11,0.055,0.53,6.203057943935277
100,99,0.11,0.055,0.61,7.242765336133528
100,99,0.11,0.055,0.69,8.281998871835462
100,99,0.11,0.055,0.8,9.709358089348086
100,99,0.11,0.07,0.05,0.1377155340227728
100,99,0.11,0.07,0.13,1.0087505870580415
100,99,0.11,0.07,0.21,2.0066314441582866
100,99,0.11,0.07,0.29,3.0297274050662537
100,99,0.11,0.07,0.37,4.061801046571303
100,99,0.11,0.07,0.45,5.097737508774639
100,99,0.11,0.07,0.53,6.135317873809095
100,99,0.11,0.07,0.61,7.173359120068753
100,99,0.11,0.07,0.69,8.211129613835675
100,99,0.11,0.07,0.8,9.636705119334584
100,99,0.11,0.1,0.05,0.10216715158496988
100,99,0.11,0.1,0.13,0.9223762112339335
100,99,0.11,0.1,0.21,1.901792966207119
100,99,0.11,0.1,0.29,2.9146024905110965
100,99,0.11,0.1,0.37,3.9397325543688297
100,99,0.11,0.1,0.45,4.97044808459665
100,99,0.11,0.1,0.53,6.003822126709002
100,99,0.11,0.1,0.61,7.038311574369265
100,99,0.11,0.1,0.69,8.07297902944275
100,99,0.11,0.1,0.8,9.49479766490752
100,101,0.11,0.01,0.05,1.2205505368610863
100,101,0.11,0.01,0.13,2.2146374938950095
100,101,0.11,0.01,0.21,3.2597925371214216
100,101,0.11,0.01,0.29,4.313131913624138
100,101,0.11,0.01,0.37,5.368832330876674
100,101,0.11,0.01,0.45,6.425089828333253
100,101,0.11,0.01,0.53,7.481079414314659
100,101,0.11,0.01,0.61,8.536313277041748
100,101,0.11,0.01,0.69,9.590444122503026
100,101,0.11,0.01,0.8,11.037568985485127
100,101,0.11,0.025,0.05,1.1513374302157207
100,101,0.11,0.025,0.13,2.137499926861929
100,101,0.11,0.025,0.21,3.1822141308431107
100,101,0.11,0.025,0.29,4.235033871971064
100,101,0.11,0.025,0.37,5.290111411239055
100,101,0.11,0.025,0.45,6.345690277180549
100,101,0.11,0.025,0.53,7.400971817849299
100,101,0.11,0.025,0.61,8.455481920433334
100,101,0.11,0.025,0.69,9.50888137216302
100,101,0.11,0.025,0.8,10.954996206025392
100,101,0.11,0.04,0.05,1.0981853269175748
100,101,0.11,0.04,0.13,2.066456747537782
100,101,0.11,0.04,0.21,3.1089106577683627
100,101,0.11,0.04,0.29,4.160404783177147
100,101,0.11,0.04,0.37,5.2143998706429455
100,101,0.11,0.04,0.45,6.26900219488831
100,101,0.11,0.04,0.53,7.323366847702476
100,101,0.11,0.04,0.61,8.377000476993834
100,101,0.11,0.04,0.69,9.429551674476231
100,101,0.11,0.04,0.8,10.87453612801849
100,101,0.11,0.055,0.05,1.0580109981880692
100,101,0.11,0.055,0.13,2.0003362629713943
100,101,0.11,0.055,0.21,3.039070216596177
100,101,0.11,0.055,0.29,4.088577850825382
100,101,0.11,0.055,0.37,5.141108183545533
100,101,0.11,0.055,0.45,6.194484198471537
100,101,0.11,0.055,0.53,7.247756675168294
100,101,0.11,0.055,0.61,8.30038295277892
100,101,0.11,0.055,0.69,9.35198624929058
100,101,0.11,0.055,0.8,10.795736885158842
100,101,0.11,0.07,0.05,1.0290974978821543
100,101,0.11,0.07,0.13,1.938478697224961
100,101,0.11,0.07,0.21,2.972251410435204
100,101,0.11,0.07,0.29,4.019199213670171
100,101,0.11,0.07,0.37,5.069929455293576
100,101,0.11,0.07,0.45,6.121856805128339
100,101,0.11,0.07,0.53,7.173880004456096
100,101,0.11,0.07,0.61,8.225382408409025
100,101,0.11,0.07,0.69,9.2759484764292
100,101,0.11,0.07,0.8,10.718370204052455
100,101,0.11,0.1,0.05,1.0008369670274193
100,101,0.11,0.1,0.13,1.8258336452699973
100,101,0.11,0.1,0.21,2.8465623590577103
100,101,0.11,0.1,0.29,3.886905910568051
100,101,0.11,0.1,0.37,4.933153299399639
100,101,0.11,0.1,0.45,5.981598203188777
100,101,0.11,0.1,0.53,7.0307035287221815
100,101,0.11,0.1,0.61,8.079645693408565
