3,10000,7.18121,1.26782e+12,0.0120932,102.5,0.333333
4,10000,7.20692,1.52672e+12,0.0159787,102.5,0.25
5,10000,7.15427,1.64884e+12,0.0164876,102.5,0.2
6,10000,7.3004,1.9482e+12,0.0187747,102.5,0.166667
7,10000,7.2856,2.53769e+12,0.02183,102.5,0.142857
8,10000,7.32737,2.695e+12,0.0259501,102.5,0.125
9,10000,7.29606,2.85394e+12,0.0268373,102.5,0.111111
10,10000,7.25637,2.9688e+12,0.0304967,102.5,0.1
12,10000,7.29773,3.45422e+12,0.0424766,102.5,0.0833333
14,10000,7.22599,4.46337e+12,0.0416395,102.5,0.0714286
16,10000,7.20975,4.61886e+12,0.0521947,102.5,0.0625
18,10000,7.36643,4.84211e+12,0.0704332,102.5,0.0555556
20,10000,7.23394,5.51741e+12,0.0627221,102.5,0.05
25,10000,7.26962,6.04111e+12,0.0772267,102.5,0.04
30,10000,7.20867,7.20085e+12,0.0932788,102.5,0.0333333
35,10000,7.29347,8.8032e+12,0.0971158,102.5,0.0285714
40,10000,7.20292,9.16831e+12,0.14684,102.5,0.025
50,10000,7.28508,1.04511e+13,0.148229,102.5,0.02
1,10000,6.66829,0,0.0033049,102.5,1
2,10000,7.11146,9.06166e+11,0.007692,102.5,0.5
3,10000,7.14029,1.18674e+12,0.010934,102.5,0.333333
4,10000,7.18923,1.37123e+12,0.0138254,102.5,0.25
5,10000,7.12777,1.76637e+12,0.0169008,102.5,0.2
6,10000,7.2188,1.97988e+12,0.0188272,102.5,0.166667
7,10000,7.46217,2.3094e+12,0.0219264,102.5,0.142857
8,10000,7.35062,2.4714e+12,0.0249551,102.5,0.125
9,10000,7.31107,3.01351e+12,0.0347692,102.5,0.111111
10,10000,7.28576,3.00129e+12,0.0351342,102.5,0.1
12,10000,7.22123,3.46474e+12,0.0326387,102.5,0.0833333
14,10000,7.2904,4.21353e+12,0.0379933,102.5,0.0714286
16,10000,7.32201,4.16962e+12,0.0445839,102.5,0.0625
18,10000,7.28455,5.00789e+12,0.0501724,102.5,0.0555556
20,10000,7.14346,5.13348e+12,0.0613407,102.5,0.05
25,10000,7.32632,6.80201e+12,0.0762733,102.5,0.04
30,10000,7.21672,7.296e+12,0.0931161,102.5,0.0333333
