N,P,APE,kappa,runtime,K,runType
18,10000,4.88533,11951200000000.0,0.0527017,97.5,0.0555556
18,10000,5.04187,11949800000000.0,0.0431297,97.5,0.0555556
18,10000,3.99905,19473200000000.0,0.0370615,95.0,0.0555556
18,10000,5.03166,13064000000000.0,0.0483659,97.5,0.0555556
18,10000,7.3428,5166970000000.0,0.0601357,102.5,0.0555556
18,10000,7.23557,5422010000000.0,0.0549434,102.5,0.0555556
18,10000,8.65243,3367940000000.0,0.0594324,105.0,0.0555556
18,10000,7.19242,5064940000000.0,0.05913,102.5,0.0555556
18,10000,4.92761,10740900000000.0,0.0409309,97.5,0.0555556
18,10000,6.11766,7597980000000.0,0.0463263,100.0,0.0555556
18,10000,6.06048,7408690000000.0,0.0531901,100.0,0.0555556
18,10000,4.90453,10386900000000.0,0.050608,97.5,0.0555556
18,10000,6.06019,7687590000000.0,0.058033,100.0,0.0555556
18,10000,3.97151,15209400000000.0,0.0424282,95.0,0.0555556
18,10000,3.915,18291100000000.0,0.117257,95.0,0.0555556
18,10000,8.82572,3609600000000.0,0.0754883,105.0,0.0555556
18,10000,7.19201,5201190000000.0,0.0575901,102.5,0.0555556
18,10000,6.0578,7301500000000.0,0.0444001,100.0,0.0555556
18,10000,4.90175,11091200000000.0,0.0487716,97.5,0.0555556
18,10000,3.97259,17086000000000.0,0.0948712,95.0,0.0555556
18,10000,5.99486,6680730000000.0,0.0522298,100.0,0.0555556
18,10000,4.80284,11683300000000.0,0.0474472,97.5,0.0555556
18,10000,8.7675,3515710000000.0,0.070403,105.0,0.0555556
18,10000,6.0022,8630730000000.0,0.0822204,100.0,0.0555556
18,10000,7.34426,5105670000000.0,0.0575112,102.5,0.0555556
18,10000,3.96721,16882600000000.0,0.0458861,95.0,0.0555556
18,10000,7.24691,4686330000000.0,0.0519787,102.5,0.0555556
18,10000,6.09518,7709170000000.0,0.0514825,100.0,0.0555556
18,10000,5.04552,11931900000000.0,0.0488562,97.5,0.0555556
18,10000,8.70228,3739370000000.0,0.0651341,105.0,0.0555556
18,10000,7.38198,5187790000000.0,0.0488821,102.5,0.0555556
18,10000,6.00949,7371050000000.0,0.0472454,100.0,0.0555556
18,10000,3.92739,19485400000000.0,0.0432206,95.0,0.0555556
18,10000,4.06122,25673100000000.0,0.102537,95.0,0.0555556
18,10000,7.35654,5470660000000.0,0.0513496,102.5,0.0555556
18,10000,7.35025,4799460000000.0,0.0547825,102.5,0.0555556
18,10000,7.2891,4842230000000.0,0.0714808,102.5,0.0555556
18,10000,5.91459,8083030000000.0,0.052572,100.0,0.0555556
18,10000,5.06213,9716210000000.0,0.0451727,97.5,0.0555556
18,10000,8.78415,3614040000000.0,0.0632847,105.0,0.0555556
18,10000,4.93998,11364400000000.0,0.050778,97.5,0.0555556
18,10000,3.95426,17727300000000.0,0.0568802,95.0,0.0555556
18,10000,4.97184,10855600000000.0,0.0449097,97.5,0.0555556
18,10000,4.00243,15635800000000.0,0.136517,95.0,0.0555556
18,10000,8.57859,3674760000000.0,0.0605813,105.0,0.0555556
18,10000,6.06892,7657810000000.0,0.0623857,100.0,0.0555556
18,10000,6.03613,7174170000000.0,0.0978002,100.0,0.0555556
18,10000,8.54911,3591480000000.0,0.0588731,105.0,0.0555556
18,10000,4.03754,14479700000000.0,0.0420465,95.0,0.0555556
18,10000,6.10825,8386600000000.0,0.0507125,100.0,0.0555556
18,10000,4.86976,11230500000000.0,0.0517751,97.5,0.0555556
18,10000,7.26377,5033190000000.0,0.0671201,102.5,0.0555556
18,10000,8.7164,3555510000000.0,0.0609788,105.0,0.0555556
18,10000,4.99689,12186700000000.0,0.0503123,97.5,0.0555556
18,10000,8.75557,3723750000000.0,0.0626644,105.0,0.0555556
18,10000,6.1953,6636850000000.0,0.0529959,100.0,0.0555556
18,10000,4.07304,14659700000000.0,0.0438427,95.0,0.0555556
18,10000,8.66034,3715160000000.0,0.0833662,105.0,0.0555556
18,10000,5.02386,11700800000000.0,0.0481617,97.5,0.0555556
18,10000,4.04509,12920600000000.0,0.0423834,95.0,0.0555556
18,10000,7.32659,5196730000000.0,0.0674831,102.5,0.0555556
18,10000,4.88792,12000200000000.0,0.0569669,97.5,0.0555556
18,10000,5.95684,7600050000000.0,0.0533238,100.0,0.0555556
18,10000,4.0777,14087200000000.0,0.171503,95.0,0.0555556
18,10000,5.96456,7133590000000.0,0.0524237,100.0,0.0555556
18,10000,3.98472,19640300000000.0,0.157247,95.0,0.0555556
18,10000,5.91394,6918340000000.0,0.0626788,100.0,0.0555556
18,10000,4.91494,10938800000000.0,0.0465624,97.5,0.0555556
18,10000,6.15868,8262310000000.0,0.0525145,100.0,0.0555556
18,10000,8.58556,3648960000000.0,0.0604619,105.0,0.0555556
18,10000,7.41876,5489850000000.0,0.067459,102.5,0.0555556
18,10000,4.93958,10540200000000.0,0.0662635,97.5,0.0555556
18,10000,3.98156,16475400000000.0,0.106068,95.0,0.0555556
18,10000,4.05258,16850300000000.0,0.170576,95.0,0.0555556
18,10000,3.95658,16745200000000.0,0.0365919,95.0,0.0555556
18,10000,4.95845,11434700000000.0,0.0557623,97.5,0.0555556
18,10000,8.61376,3453120000000.0,0.0677203,105.0,0.0555556
18,10000,8.64746,3583870000000.0,0.0579668,105.0,0.0555556
18,10000,5.00708,10207300000000.0,0.047811,97.5,0.0555556
18,10000,6.12009,6469580000000.0,0.0509834,100.0,0.0555556
18,10000,7.26483,5106580000000.0,0.0561818,102.5,0.0555556
18,10000,7.24609,4948110000000.0,0.0634318,102.5,0.0555556
18,10000,4.02792,21261700000000.0,0.0392809,95.0,0.0555556
18,10000,4.10283,16498400000000.0,0.1369,95.0,0.0555556
18,10000,5.00638,11434800000000.0,0.0497961,97.5,0.0555556
18,10000,7.45639,5544530000000.0,0.0653976,102.5,0.0555556
18,10000,8.81029,3455730000000.0,0.070159,105.0,0.0555556
18,10000,8.86326,3477330000000.0,0.0585871,105.0,0.0555556
18,10000,4.89874,10722000000000.0,0.0439723,97.5,0.0555556
18,10000,6.03519,7261940000000.0,0.0513426,100.0,0.0555556
18,10000,3.84909,19081100000000.0,0.131107,95.0,0.0555556
18,10000,7.23312,4859350000000.0,0.0640663,102.5,0.0555556
18,10000,5.94574,7323110000000.0,0.0539404,100.0,0.0555556
18,10000,7.28145,4752220000000.0,0.0692866,102.5,0.0555556
18,10000,4.90385,10055400000000.0,0.0494634,97.5,0.0555556
18,10000,3.98551,13612300000000.0,0.138531,95.0,0.0555556
18,10000,7.42489,5119770000000.0,0.0670706,102.5,0.0555556
18,10000,3.9464,23893200000000.0,0.124488,95.0,0.0555556
18,10000,6.11774,7457240000000.0,0.0452379,100.0,0.0555556
18,10000,6.10514,7627540000000.0,0.0784962,100.0,0.0555556
18,10000,7.28603,4840760000000.0,0.0571077,102.5,0.0555556
18,10000,8.69432,3565950000000.0,0.059878,105.0,0.0555556
18,10000,4.05372,21303900000000.0,0.0388266,95.0,0.0555556
18,10000,5.02216,14036900000000.0,0.0665162,97.5,0.0555556
18,10000,6.06126,6899710000000.0,0.0584617,100.0,0.0555556
18,10000,8.63917,3767080000000.0,0.059456,105.0,0.0555556
18,10000,7.20845,5269150000000.0,0.0572437,102.5,0.0555556
18,10000,4.84855,11570400000000.0,0.0468059,97.5,0.0555556
18,10000,6.03582,7462350000000.0,0.0701255,100.0,0.0555556
18,10000,3.99754,17609900000000.0,0.0415739,95.0,0.0555556
18,10000,4.97131,11510900000000.0,0.0511448,97.5,0.0555556
20,10000,7.32952,5666850000000.0,0.0552104,102.5,0.05
20,10000,7.37183,5401960000000.0,0.0541273,102.5,0.05
20,10000,7.28259,5597350000000.0,0.0697185,102.5,0.05
20,10000,7.36509,5704880000000.0,0.0665544,102.5,0.05
20,10000,7.20975,5635470000000.0,0.0761524,102.5,0.05
20,10000,5.01684,14100700000000.0,0.0559153,97.5,0.05
20,10000,4.04775,17166300000000.0,0.169037,95.0,0.05
20,10000,7.32181,5430940000000.0,0.0538878,102.5,0.05
20,10000,7.30241,5247490000000.0,0.0649993,102.5,0.05
20,10000,8.63628,3891200000000.0,0.0826718,105.0,0.05
20,10000,7.1939,5566300000000.0,0.0613162,102.5,0.05
20,10000,4.90804,12027300000000.0,0.0486472,97.5,0.05
20,10000,7.4635,5868130000000.0,0.0695311,102.5,0.05
20,10000,3.88785,16708200000000.0,0.130671,95.0,0.05
20,10000,3.8763,23065000000000.0,0.141006,95.0,0.05
20,10000,7.33796,5503250000000.0,0.0705045,102.5,0.05
20,10000,3.92385,22482000000000.0,0.13882,95.0,0.05
20,10000,7.23682,5546050000000.0,0.0550918,102.5,0.05
20,10000,7.30855,5410680000000.0,0.0701744,102.5,0.05
20,10000,8.77746,3823990000000.0,0.0656397,105.0,0.05
20,10000,4.09566,21066800000000.0,0.145582,95.0,0.05
20,10000,7.38266,5420340000000.0,0.0543021,102.5,0.05
20,10000,4.01235,19135800000000.0,0.14257,95.0,0.05
20,10000,3.92419,14527900000000.0,0.135913,95.0,0.05
20,10000,4.01526,21239900000000.0,0.176822,95.0,0.05
20,10000,4.87093,12878900000000.0,0.045003,97.5,0.05
20,10000,8.66449,3735260000000.0,0.0847863,105.0,0.05
20,10000,3.94963,19623200000000.0,0.12087,95.0,0.05
20,10000,4.01871,16327700000000.0,0.145822,95.0,0.05
20,10000,3.90086,26544400000000.0,0.137946,95.0,0.05
20,10000,4.03706,19996500000000.0,0.149011,95.0,0.05
20,10000,4.03587,15263600000000.0,0.127301,95.0,0.05
20,10000,3.9774,26195200000000.0,0.155401,95.0,0.05
20,10000,4.93339,13585500000000.0,0.0527547,97.5,0.05
20,10000,7.29883,5418210000000.0,0.0615751,102.5,0.05
20,10000,7.28965,5387310000000.0,0.065493,102.5,0.05
20,10000,7.19527,5701310000000.0,0.0693028,102.5,0.05
20,10000,4.93902,11756400000000.0,0.048896,97.5,0.05
20,10000,3.89712,17808400000000.0,0.13257,95.0,0.05
20,10000,3.90388,18922000000000.0,0.143302,95.0,0.05
20,10000,7.27653,5925040000000.0,0.0688356,102.5,0.05
20,10000,7.42454,5389560000000.0,0.058944,102.5,0.05
20,10000,4.94276,11674100000000.0,0.0525242,97.5,0.05
20,10000,3.86319,24058900000000.0,0.108812,95.0,0.05
20,10000,4.02764,26400000000000.0,0.13165,95.0,0.05
20,10000,8.63453,3996490000000.0,0.0668144,105.0,0.05
20,10000,7.3347,5216690000000.0,0.0618284,102.5,0.05
20,10000,8.78702,3746310000000.0,0.0599283,105.0,0.05
20,10000,7.44673,5381250000000.0,0.0768817,102.5,0.05
20,10000,4.81537,13633600000000.0,0.0533671,97.5,0.05
20,10000,3.93685,20303300000000.0,0.187891,95.0,0.05
20,10000,8.59559,3749320000000.0,0.0629848,105.0,0.05
20,10000,7.32491,5233460000000.0,0.0866358,102.5,0.05
20,10000,7.22602,5443340000000.0,0.065924,102.5,0.05
20,10000,4.04548,18918700000000.0,0.129083,95.0,0.05
20,10000,4.0565,19949600000000.0,0.134756,95.0,0.05
20,10000,4.05346,23961000000000.0,0.143547,95.0,0.05
20,10000,4.05618,20554100000000.0,0.162006,95.0,0.05
20,10000,7.27601,5771380000000.0,0.0867831,102.5,0.05
20,10000,7.3591,5435100000000.0,0.073954,102.5,0.05
20,10000,7.28808,5526280000000.0,0.0564543,102.5,0.05
20,10000,3.98486,17106000000000.0,0.150527,95.0,0.05
20,10000,8.7131,3848480000000.0,0.0651592,105.0,0.05
20,10000,7.39071,5764830000000.0,0.0602668,102.5,0.05
20,10000,7.20027,5350160000000.0,0.061624,102.5,0.05
20,10000,7.17065,5582400000000.0,0.0701609,102.5,0.05
20,10000,4.12842,19377800000000.0,0.153704,95.0,0.05
20,10000,7.35699,5394330000000.0,0.0657647,102.5,0.05
20,10000,3.96729,25532400000000.0,0.113414,95.0,0.05
20,10000,7.30515,5639220000000.0,0.0888484,102.5,0.05
20,10000,3.9453,18541300000000.0,0.165656,95.0,0.05
20,10000,7.26347,5336840000000.0,0.08111,102.5,0.05
20,10000,3.98851,15994800000000.0,0.0570084,95.0,0.05
20,10000,4.98678,13068400000000.0,0.0584355,97.5,0.05
20,10000,7.27677,5708300000000.0,0.06343,102.5,0.05
20,10000,4.84429,12145100000000.0,0.0527043,97.5,0.05
20,10000,3.96654,20797200000000.0,0.0400707,95.0,0.05
20,10000,4.0196,19869400000000.0,0.125111,95.0,0.05
20,10000,4.02278,14953800000000.0,0.0405392,95.0,0.05
20,10000,4.01607,16910600000000.0,0.0539643,95.0,0.05
20,10000,4.94727,12843900000000.0,0.0526521,97.5,0.05
20,10000,7.376,5606430000000.0,0.0773105,102.5,0.05
20,10000,3.94837,19981800000000.0,0.0495658,95.0,0.05
20,10000,4.99487,12769000000000.0,0.052093,97.5,0.05
20,10000,7.34006,5305090000000.0,0.0650912,102.5,0.05
20,10000,3.99146,21605700000000.0,0.121021,95.0,0.05
20,10000,4.94217,12272800000000.0,0.0612041,97.5,0.05
20,10000,4.00174,19622400000000.0,0.114471,95.0,0.05
20,10000,7.35201,5717430000000.0,0.0610338,102.5,0.05
20,10000,3.93646,22802400000000.0,0.0387626,95.0,0.05
20,10000,4.08154,20942000000000.0,0.0504945,95.0,0.05
20,10000,4.04623,19938000000000.0,0.0452501,95.0,0.05
20,10000,4.97439,10763600000000.0,0.0662805,97.5,0.05
20,10000,7.29811,5004710000000.0,0.0551791,102.5,0.05
20,10000,3.96626,21025800000000.0,0.0393021,95.0,0.05
20,10000,3.94331,15733300000000.0,0.0697166,95.0,0.05
20,10000,4.95399,12753700000000.0,0.0509547,97.5,0.05
20,10000,4.96122,11626900000000.0,0.0665194,97.5,0.05
20,10000,3.99394,16627100000000.0,0.046432,95.0,0.05
20,10000,3.99755,17008400000000.0,0.113687,95.0,0.05
20,10000,4.92821,13700400000000.0,0.0479124,97.5,0.05
20,10000,7.14068,5474170000000.0,0.0563742,102.5,0.05
20,10000,4.0787,20529900000000.0,0.0632481,95.0,0.05
20,10000,4.02133,20721300000000.0,0.143821,95.0,0.05
20,10000,4.83888,10454000000000.0,0.048426,97.5,0.05
20,10000,3.98112,18598700000000.0,0.0492804,95.0,0.05
20,10000,4.94829,11664600000000.0,0.0500512,97.5,0.05
20,10000,4.03461,21032000000000.0,0.0463705,95.0,0.05
20,10000,5.03915,13526400000000.0,0.0589903,97.5,0.05
20,10000,5.0015,11797000000000.0,0.051308,97.5,0.05
20,10000,7.24576,5693760000000.0,0.0930046,102.5,0.05
20,10000,3.98065,15961800000000.0,0.0476789,95.0,0.05
20,10000,4.90495,12835400000000.0,0.0525839,97.5,0.05
20,10000,3.98825,28932600000000.0,0.0405534,95.0,0.05
20,10000,4.03621,17544500000000.0,0.0466561,95.0,0.05
20,10000,4.97765,10760300000000.0,0.0452922,97.5,0.05
20,10000,4.03971,16849600000000.0,0.168586,95.0,0.05
20,10000,4.97213,12637300000000.0,0.0533691,97.5,0.05
20,10000,3.95027,17454500000000.0,0.0520121,95.0,0.05
20,10000,7.3091,5524460000000.0,0.0658862,102.5,0.05
20,10000,7.46505,5420750000000.0,0.0541759,102.5,0.05
20,10000,4.81526,12527800000000.0,0.0443079,97.5,0.05
20,10000,3.95835,19666100000000.0,0.0419203,95.0,0.05
20,10000,3.92465,17778500000000.0,0.0456848,95.0,0.05
20,10000,7.23394,5517410000000.0,0.0627221,102.5,0.05
20,10000,4.92654,11099000000000.0,0.0605919,97.5,0.05
20,10000,3.99374,20568100000000.0,0.0454605,95.0,0.05
20,10000,4.00492,14118500000000.0,0.118129,95.0,0.05
20,10000,4.90142,12685400000000.0,0.054446,97.5,0.05
20,10000,4.02134,20904400000000.0,0.0462782,95.0,0.05
20,10000,5.01217,11371300000000.0,0.0544793,97.5,0.05
20,10000,5.05259,12838500000000.0,0.055448,97.5,0.05
20,10000,3.92287,22017100000000.0,0.13367,95.0,0.05
20,10000,3.94016,24810700000000.0,0.0579756,95.0,0.05
20,10000,7.29027,5340840000000.0,0.0727734,102.5,0.05
20,10000,7.35503,5374210000000.0,0.0543446,102.5,0.05
20,10000,3.8653,19948600000000.0,0.0681423,95.0,0.05
20,10000,3.91037,13968300000000.0,0.0555212,95.0,0.05
20,10000,5.05902,12695400000000.0,0.0569017,97.5,0.05
20,10000,4.9035,11674200000000.0,0.0457707,97.5,0.05
20,10000,3.99576,19833000000000.0,0.0469452,95.0,0.05
20,10000,7.16809,5767720000000.0,0.0742677,102.5,0.05
20,10000,3.8573,16678900000000.0,0.143993,95.0,0.05
20,10000,4.92852,15511100000000.0,0.0589641,97.5,0.05
20,10000,4.06165,16895000000000.0,0.0390084,95.0,0.05
20,10000,7.12511,5860440000000.0,0.0536971,102.5,0.05
20,10000,4.07522,24639100000000.0,0.0461275,95.0,0.05
20,10000,4.94986,13577400000000.0,0.0465089,97.5,0.05
20,10000,4.90521,14651600000000.0,0.05479,97.5,0.05
20,10000,4.00583,19081700000000.0,0.0486712,95.0,0.05
20,10000,5.00071,12003400000000.0,0.0504216,97.5,0.05
20,10000,7.30564,5585170000000.0,0.0656805,102.5,0.05
20,10000,4.03748,17568400000000.0,0.121643,95.0,0.05
20,10000,3.84447,17561400000000.0,0.0393469,95.0,0.05
20,10000,5.00154,12509700000000.0,0.0593093,97.5,0.05
20,10000,7.33846,5525150000000.0,0.0699436,102.5,0.05
20,10000,4.04404,22633300000000.0,0.136456,95.0,0.05
20,10000,4.01707,20186800000000.0,0.157677,95.0,0.05
20,10000,7.17655,4884650000000.0,0.0606951,102.5,0.05
20,10000,7.21832,5624020000000.0,0.0704521,102.5,0.05
20,10000,7.36595,5864860000000.0,0.0660335,102.5,0.05
20,10000,8.65795,3982560000000.0,0.0696423,105.0,0.05
20,10000,3.99717,16479600000000.0,0.161072,95.0,0.05
20,10000,4.89426,12911700000000.0,0.0557408,97.5,0.05
20,10000,7.24524,5227140000000.0,0.0644872,102.5,0.05
20,10000,3.89842,19238600000000.0,0.121436,95.0,0.05
20,10000,7.33599,5105490000000.0,0.0654714,102.5,0.05
20,10000,3.98727,20269200000000.0,0.125242,95.0,0.05
20,10000,8.69675,3836560000000.0,0.0667162,105.0,0.05
20,10000,7.26407,5712750000000.0,0.0704851,102.5,0.05
20,10000,3.84815,22966200000000.0,0.117841,95.0,0.05
20,10000,4.91359,12936000000000.0,0.0754515,97.5,0.05
20,10000,7.21187,5722430000000.0,0.0613088,102.5,0.05
20,10000,4.07736,23785400000000.0,0.119207,95.0,0.05
20,10000,4.9469,11388900000000.0,0.0491728,97.5,0.05
20,10000,8.8679,3738800000000.0,0.0758923,105.0,0.05
20,10000,7.32574,5509320000000.0,0.0743227,102.5,0.05
20,10000,8.73765,3594190000000.0,0.0656846,105.0,0.05
20,10000,7.29273,5504120000000.0,0.0608743,102.5,0.05
20,10000,4.89933,12140800000000.0,0.0525303,97.5,0.05
20,10000,4.03889,17647500000000.0,0.124046,95.0,0.05
20,10000,7.38885,5339990000000.0,0.0610459,102.5,0.05
20,10000,7.18263,5262530000000.0,0.0578417,102.5,0.05
20,10000,7.29601,5362860000000.0,0.0581956,102.5,0.05
20,10000,4.00777,21786400000000.0,0.13787,95.0,0.05
20,10000,8.66905,3955680000000.0,0.0687878,105.0,0.05
20,10000,7.40081,5297290000000.0,0.0652851,102.5,0.05
20,10000,3.96999,20640100000000.0,0.120123,95.0,0.05
20,10000,4.99299,13018000000000.0,0.0537641,97.5,0.05
20,10000,4.09946,20855400000000.0,0.181499,95.0,0.05
20,10000,4.06405,23875700000000.0,0.231047,95.0,0.05
20,10000,3.9438,23392800000000.0,0.149432,95.0,0.05
20,10000,7.3726,5392770000000.0,0.0653668,102.5,0.05
20,10000,4.04247,20232900000000.0,0.114815,95.0,0.05
20,10000,7.16708,5723260000000.0,0.0730454,102.5,0.05
20,10000,7.44494,5391300000000.0,0.0939386,102.5,0.05
20,10000,8.63746,3801920000000.0,0.0658129,105.0,0.05
20,10000,5.01997,11504100000000.0,0.0542057,97.5,0.05
20,10000,7.38753,5228590000000.0,0.0653934,102.5,0.05
20,10000,3.91663,20604000000000.0,0.0386516,95.0,0.05
20,10000,4.06191,18188700000000.0,0.0423774,95.0,0.05
20,10000,5.03135,11501400000000.0,0.0470245,97.5,0.05
20,10000,4.04801,17655600000000.0,0.191828,95.0,0.05
20,10000,7.14346,5133480000000.0,0.0613407,102.5,0.05
20,10000,7.41234,5343980000000.0,0.0809448,102.5,0.05
20,10000,3.856,20191500000000.0,0.0415749,95.0,0.05
20,10000,4.88217,12607300000000.0,0.0572719,97.5,0.05
20,10000,3.94702,18295500000000.0,0.161252,95.0,0.05
20,10000,3.98318,21143700000000.0,0.0426893,95.0,0.05
20,10000,4.87929,11622500000000.0,0.0541562,97.5,0.05
20,10000,3.94322,18164200000000.0,0.0456498,95.0,0.05
20,10000,3.92553,19617300000000.0,0.0460341,95.0,0.05
20,10000,4.78881,12059900000000.0,0.0528678,97.5,0.05
20,10000,7.24027,5643980000000.0,0.0676427,102.5,0.05
20,10000,7.32284,5166260000000.0,0.0557634,102.5,0.05
20,10000,3.9421,21781600000000.0,0.164028,95.0,0.05
20,10000,4.92275,11748900000000.0,0.0603265,97.5,0.05
20,10000,3.92594,19158300000000.0,0.0471361,95.0,0.05
20,10000,4.77354,12256600000000.0,0.0473162,97.5,0.05
20,10000,3.96225,17055800000000.0,0.133653,95.0,0.05
20,10000,3.95358,22453100000000.0,0.145284,95.0,0.05
20,10000,7.25817,5820420000000.0,0.068298,102.5,0.05
20,10000,3.96492,18692200000000.0,0.140397,95.0,0.05
20,10000,7.39383,5341960000000.0,0.0566971,102.5,0.05
20,10000,7.33849,5459440000000.0,0.0708063,102.5,0.05
20,10000,4.01189,20149800000000.0,0.0418716,95.0,0.05
20,10000,7.29086,5351730000000.0,0.0583452,102.5,0.05
20,10000,4.9741,12995100000000.0,0.0507759,97.5,0.05
20,10000,3.95271,20076400000000.0,0.17472,95.0,0.05
20,10000,7.26725,5302520000000.0,0.0636234,102.5,0.05
20,10000,3.94681,19902000000000.0,0.102076,95.0,0.05
20,10000,4.0449,20275600000000.0,0.126389,95.0,0.05
20,10000,7.19445,5747430000000.0,0.055839,102.5,0.05
20,10000,4.95818,12241200000000.0,0.0572923,97.5,0.05
20,10000,4.08459,18099600000000.0,0.049288,95.0,0.05
20,10000,3.94383,17539400000000.0,0.0470115,95.0,0.05
20,10000,7.2671,5541030000000.0,0.0670741,102.5,0.05
20,10000,7.2256,5899820000000.0,0.0716025,102.5,0.05
20,10000,7.27694,5222960000000.0,0.0695483,102.5,0.05
20,10000,5.92389,8310170000000.0,0.0601941,100.0,0.05
20,10000,5.0353,12560000000000.0,0.0548176,97.5,0.05
20,10000,6.05816,8319260000000.0,0.062748,100.0,0.05
20,10000,5.98416,8436580000000.0,0.0577483,100.0,0.05
20,10000,8.85207,3735330000000.0,0.0619146,105.0,0.05
20,10000,8.73079,3653930000000.0,0.070455,105.0,0.05
20,10000,4.93754,14732300000000.0,0.0595324,97.5,0.05
20,10000,7.30025,5180240000000.0,0.0552907,102.5,0.05
20,10000,8.56043,3869920000000.0,0.0687119,105.0,0.05
20,10000,5.03619,13191600000000.0,0.0558834,97.5,0.05
20,10000,8.76012,3689490000000.0,0.0581689,105.0,0.05
20,10000,5.89043,8826910000000.0,0.0720675,100.0,0.05
20,10000,7.25057,5258300000000.0,0.0778927,102.5,0.05
20,10000,8.64247,3789780000000.0,0.0636067,105.0,0.05
20,10000,4.87259,11421000000000.0,0.0550186,97.5,0.05
20,10000,4.83812,10297300000000.0,0.0469014,97.5,0.05
20,10000,8.74274,3790800000000.0,0.0668143,105.0,0.05
20,10000,6.04125,7795870000000.0,0.0559403,100.0,0.05
20,10000,6.03691,7693340000000.0,0.0651695,100.0,0.05
20,10000,4.93026,13952400000000.0,0.0533476,97.5,0.05
20,10000,8.69071,3735630000000.0,0.073711,105.0,0.05
20,10000,8.72051,3842340000000.0,0.0751223,105.0,0.05
20,10000,6.15281,7870650000000.0,0.0691579,100.0,0.05
20,10000,8.76917,3921080000000.0,0.0670343,105.0,0.05
20,10000,6.04316,8339870000000.0,0.0507228,100.0,0.05
20,10000,6.12986,7671820000000.0,0.074839,100.0,0.05
20,10000,8.59007,3973160000000.0,0.0814737,105.0,0.05
20,10000,4.96237,11333600000000.0,0.0476318,97.5,0.05
20,10000,4.96369,12297600000000.0,0.081763,97.5,0.05
